"GencodeID","Symbol","Cortex","dlPFC","dACC","Amygdala","MeA","BLA"
"ENSG00000197044.10","ZNF441",3,4,4,0,0,0
"ENSG00000177599.12","ZNF491",0,0,1,0,0,0
"ENSG00000171295.12","ZNF440",0,0,1,0,0,0
"ENSG00000171291.8","ZNF439",4,1,1,6,0,1
"ENSG00000278897.1","AC020951.1",4,1,2,6,0,1
"ENSG00000198429.9","ZNF69",0,0,0,0,0,2
"ENSG00000196757.7","ZNF700",0,0,1,2,0,2
"ENSG00000267274.1","CTD-2006C1.12",0,0,1,0,0,0
"ENSG00000197054.11","ZNF763",0,0,0,0,0,0
"ENSG00000219665.8","CTD-2006C1.2",0,0,0,0,0,0
"ENSG00000252060.1","RNA5SP464",0,0,0,0,0,0
"ENSG00000197647.11","ZNF433",0,0,0,0,0,0
"ENSG00000212497.1","RNA5SP465",0,0,0,0,0,0
"ENSG00000223547.9","ZNF844",13,0,0,0,0,1
"ENSG00000252546.1","RNA5SP466",0,0,0,0,0,0
"ENSG00000214189.8","ZNF788",13,0,0,0,0,0
"ENSG00000237273.1","RSL24D1P8",0,0,0,0,0,0
"ENSG00000212576.1","RNA5SP467",0,0,0,0,0,0
"ENSG00000242615.1","CTC-359D24.3",0,0,0,0,0,0
"ENSG00000257591.5","ZNF625",0,0,0,0,0,0
"ENSG00000196646.11","ZNF136",3,4,4,0,0,0
"ENSG00000234773.7","CTD-2666L21.1",0,0,9,0,0,0
"ENSG00000197857.13","ZNF44",13,1,1,0,0,1
"ENSG00000188868.13","ZNF563",4,0,1,0,0,0
"ENSG00000198342.9","ZNF442",0,0,0,0,0,0
"ENSG00000196466.10","ZNF799",3,0,1,0,0,0
"ENSG00000180855.15","ZNF443",3,12,1,0,0,0
"ENSG00000269755.1","CTD-3105H18.18",0,0,0,0,0,0
"ENSG00000242852.6","ZNF709",0,0,0,0,0,0
"ENSG00000249709.7","ZNF564",0,0,0,0,0,0
"ENSG00000269693.1","CTD-2192J16.20",0,0,3,0,0,0
"ENSG00000269560.1","CTD-2192J16.21",0,0,0,0,0,0
"ENSG00000230310.1","CTD-2192J16.11",0,0,0,0,0,0
"ENSG00000188033.9","ZNF490",0,0,7,2,1,2
"ENSG00000173875.13","ZNF791",0,2,0,0,0,0
"ENSG00000178464.6","CTD-2192J16.15",0,0,0,0,0,0
"ENSG00000104774.12","MAN2B1",7,6,7,2,1,2
"ENSG00000123154.11","WDR83",6,0,6,0,0,0
"ENSG00000105583.9","WDR83OS",0,0,0,0,0,0
"ENSG00000095059.15","DHPS",0,1,1,0,0,0
"ENSG00000268945.1","CTD-2192J16.26",0,0,0,0,0,0
"ENSG00000132004.12","FBXW9",8,3,8,5,0,5
"ENSG00000105576.15","TNPO2",8,3,9,4,3,4
"ENSG00000209702.1","SNORD41",0,0,0,0,0,0
"ENSG00000123144.10","C19orf43",11,5,8,13,8,6
"ENSG00000198356.11","ASNA1",0,0,0,0,0,0
"ENSG00000095066.11","HOOK2",6,1,6,6,0,0
"ENSG00000267212.1","CTD-2659N19.9",0,0,0,0,0,0
"ENSG00000171223.5","JUNB",34,18,20,0,15,0
"ENSG00000167815.11","PRDX2",6,0,0,0,0,0
"ENSG00000104889.4","RNASEH2A",0,0,6,0,0,0
"ENSG00000132026.13","RTBDN",0,0,0,4,0,4
"ENSG00000105613.9","MAST1",8,5,9,3,3,4
"ENSG00000105612.8","DNASE2",0,0,0,2,0,2
"ENSG00000105607.12","GCDH",0,0,0,0,0,1
"ENSG00000240616.1","RPS6P25",0,1,0,0,0,1
"ENSG00000179115.10","FARSA",8,0,6,3,0,8
"ENSG00000179218.13","CALR",27,21,3,0,0,0
"ENSG00000179262.9","RAD23A",6,0,6,0,0,4
"ENSG00000179271.2","GADD45GIP1",8,5,8,0,0,6
"ENSG00000008441.16","NFIX",25,27,0,12,0,5
"ENSG00000279044.1","AC007787.3",0,0,2,1,0,3
"ENSG00000104903.4","LYL1",7,6,7,2,1,2
"ENSG00000104907.12","TRMT1",6,1,6,0,0,0
"ENSG00000160877.5","NACC1",15,3,9,4,4,4
"ENSG00000266897.1","AC005546.2",0,0,0,0,0,0
"ENSG00000104915.14","STX10",0,11,0,0,0,0
"ENSG00000160888.6","IER2",34,0,20,0,0,0
"ENSG00000141837.19","CACNA1A",12,13,3,0,0,10
"ENSG00000104957.13","CCDC130",6,1,1,6,0,1
"ENSG00000037757.13","MRI1",6,5,0,0,0,0
"ENSG00000104979.8","C19orf53",0,0,0,0,0,0
"ENSG00000132003.9","ZSWIM4",0,3,0,0,0,0
"ENSG00000267519.4","MIR24-2",29,23,0,0,0,0
"ENSG00000207980.1","MIR23A",0,0,0,0,0,0
"ENSG00000187556.7","NANOS3",0,0,0,0,0,0
"ENSG00000207613.1","MIR181C",0,0,0,0,0,0
"ENSG00000207585.1","MIR181D",0,0,0,0,0,0
"ENSG00000132016.11","C19orf57",4,1,1,0,0,0
"ENSG00000132024.17","CC2D1A",6,1,6,0,0,0
"ENSG00000132017.10","DCAF15",6,11,6,0,0,6
"ENSG00000132005.8","RFX1",8,5,8,0,0,5
"ENSG00000104998.3","IL27RA",9,0,5,12,9,0
"ENSG00000187867.8","PALM3",0,0,6,0,0,0
"ENSG00000141854.8","MIR1199",0,0,0,0,0,0
"ENSG00000141858.11","SAMD1",0,3,0,0,0,0
"ENSG00000072062.13","PRKACA",0,27,0,3,3,7
"ENSG00000267783.1","CTB-55O6.10",0,0,0,0,0,0
"ENSG00000267169.1","CTB-55O6.12",4,0,0,0,0,0
"ENSG00000072071.16","ADGRL1",15,3,3,4,3,4
"ENSG00000267723.1","CTD-2189E23.1",0,0,0,0,0,0
"ENSG00000267406.1","CTD-2189E23.2",0,0,0,0,0,0
"ENSG00000123146.19","ADGRE5",1,2,2,1,2,3
"ENSG00000123136.14","DDX39A",0,0,2,0,0,1
"ENSG00000123143.12","PKN1",5,5,9,0,0,6
"ENSG00000267474.1","CTC-548K16.6",0,0,0,0,0,2
"ENSG00000123159.15","GIPC1",11,5,8,0,0,6
"ENSG00000132002.7","DNAJB1",27,21,20,0,0,0
"ENSG00000099797.12","TECR",0,0,0,0,0,0
"ENSG00000099795.6","NDUFB7",11,5,6,0,0,0
"ENSG00000187912.11","CLEC17A",7,6,7,2,1,2
"ENSG00000269378.1","ITGB1P1",0,0,0,0,0,0
"ENSG00000160961.11","ZNF333",3,12,1,6,1,1
"ENSG00000127507.17","ADGRE2",0,2,0,1,0,3
"ENSG00000256210.3","AC005255.3",0,0,0,0,0,0
"ENSG00000105143.12","SLC1A6",30,3,9,0,0,4
"ENSG00000105137.12","SYDE1",19,5,15,0,0,0
"ENSG00000105135.15","ILVBL",6,0,0,0,0,0
"ENSG00000074181.8","NOTCH3",19,16,14,0,0,0
"ENSG00000269635.1","AC004257.1",0,0,0,0,0,0
"ENSG00000141867.17","BRD4",25,27,0,3,0,8
"ENSG00000270802.2","AC005776.1",0,0,0,0,0,0
"ENSG00000105127.8","AKAP8",0,0,0,0,0,0
"ENSG00000011243.17","AKAP8L",4,1,6,0,0,0
"ENSG00000279203.1","AC005785.5",3,0,1,0,0,0
"ENSG00000011451.17","WIZ",8,3,9,4,8,6
"ENSG00000105122.12","RASAL3",7,6,7,2,1,2
"ENSG00000225067.4","RPL23AP2",0,0,0,0,0,0
"ENSG00000186529.14","CYP4F3",0,0,0,8,0,0
"ENSG00000186204.14","CYP4F12",0,0,0,8,7,5
"ENSG00000267594.5","CYP4F24P",0,0,0,0,0,0
"ENSG00000267056.2","AC005336.4",0,0,0,0,0,0
"ENSG00000171903.16","CYP4F11",0,1,0,8,0,0
"ENSG00000167460.14","TPM4",34,18,0,0,0,0
"ENSG00000279198.1","CTD-2231E14.2",0,0,0,0,0,0
"ENSG00000167461.11","RAB8A",0,0,0,0,0,2
"ENSG00000105058.11","FAM32A",15,3,3,3,0,4
"ENSG00000072958.8","AP1M1",8,3,9,4,3,4
"ENSG00000267275.1","CTD-2562J15.6",0,0,0,0,0,0
"ENSG00000127528.5","KLF2",19,19,15,0,0,0
"ENSG00000277825.1","CTD-2013N17.7",0,0,0,0,0,0
"ENSG00000127527.13","EPS15L1",6,1,0,0,0,1
"ENSG00000280332.1","CTD-2013N17.6",3,1,1,0,0,1
"ENSG00000105072.8","C19orf44",4,1,1,0,0,0
"ENSG00000085872.14","CHERP",8,3,8,3,3,6
"ENSG00000240106.2","RN7SL146P",0,0,0,0,0,0
"ENSG00000269399.2","CTD-3222D19.12",0,0,0,0,0,0
"ENSG00000127526.14","SLC35E1",2,0,3,3,0,7
"ENSG00000279529.1","CTD-3222D19.8",4,1,0,0,0,1
"ENSG00000105085.10","MED26",0,0,0,0,0,11
"ENSG00000269578.1","CTD-3222D19.5",0,0,0,0,0,0
"ENSG00000279977.1","CTD-3222D19.4",0,0,0,0,0,0
"ENSG00000214046.8","SMIM7",0,0,0,0,0,0
"ENSG00000269044.2","CTC-429P9.3",0,0,0,0,0,0
"ENSG00000267904.1","CTC-429P9.5",0,0,0,0,0,0
"ENSG00000072954.6","TMEM38A",2,13,3,18,10,10
"ENSG00000188039.13","NWD1",0,0,0,5,6,5
"ENSG00000269799.1","CTD-2538G9.6",0,0,0,0,0,0
"ENSG00000127511.9","SIN3B",11,11,6,4,3,4
"ENSG00000268743.1","CTD-2538G9.5",3,0,0,0,0,0
"ENSG00000160111.12","CPAMD8",0,0,0,8,13,5
"ENSG00000131351.14","HAUS8",0,0,0,0,0,0
"ENSG00000099331.13","MYO9B",1,2,2,1,2,3
"ENSG00000053501.12","USE1",0,0,0,0,0,0
"ENSG00000099330.8","OCEL1",0,0,0,0,0,0
"ENSG00000160113.5","NR2F6",8,3,8,13,0,6
"ENSG00000130307.11","USHBP1",19,19,15,0,0,0
"ENSG00000105393.15","BABAM1",0,0,0,0,0,0
"ENSG00000160117.14","ANKLE1",0,1,0,0,0,0
"ENSG00000127220.5","ABHD8",8,5,8,4,8,6
"ENSG00000130312.6","MRPL34",0,0,0,0,0,0
"ENSG00000269815.1","CTD-2278I10.4",0,0,0,0,0,0
"ENSG00000130311.10","DDA1",5,3,0,3,0,6
"ENSG00000074855.10","ANO8",20,14,1,8,0,12
"ENSG00000130299.16","GTPBP3",6,5,8,0,0,0
"ENSG00000130300.8","PLVAP",7,6,7,2,1,2
"ENSG00000130303.12","BST2",0,29,23,0,0,0
"ENSG00000282851.1","BISPR",0,0,0,2,1,2
"ENSG00000141971.12","MVB12A",0,5,6,0,0,0
"ENSG00000269053.1","CTD-2521M24.8",0,0,0,0,0,0
"ENSG00000188051.6","TMEM221",0,8,0,0,0,0
"ENSG00000130304.16","SLC27A1",4,14,2,1,0,1
"ENSG00000269439.5","CTD-3131K8.2",4,1,2,6,0,1
"ENSG00000130313.6","PGLS",11,5,8,0,0,2
"ENSG00000130309.10","COLGALT1",17,1,7,2,1,2
"ENSG00000130477.15","UNC13A",2,13,3,4,4,4
"ENSG00000130479.10","MAP1S",8,3,8,4,3,8
"ENSG00000130475.14","FCHO1",1,2,2,1,2,3
"ENSG00000105639.18","JAK3",17,6,7,0,0,0
"ENSG00000105640.12","RPL18A",0,5,0,0,0,0
"ENSG00000007080.10","CCDC124",0,3,9,0,0,6
"ENSG00000105642.15","KCNN1",15,3,9,4,4,4
"ENSG00000252591.1","RNA5SP468",0,0,0,0,0,0
"ENSG00000105643.9","ARRDC2",1,2,2,1,2,15
"ENSG00000273654.1","CTB-52I2.4",0,0,0,0,0,3
"ENSG00000096996.15","IL12RB1",7,0,7,2,1,2
"ENSG00000099308.10","MAST3",15,27,9,4,4,4
"ENSG00000254858.9","MPV17L2",0,5,0,0,0,0
"ENSG00000105649.9","RAB3A",2,3,3,3,3,7
"ENSG00000105650.21","PDE4C",15,3,0,0,0,0
"ENSG00000130518.16","KIAA1683",0,0,0,0,0,3
"ENSG00000130522.5","JUND",0,5,8,13,8,6
"ENSG00000267959.3","MIR3188",0,0,0,0,0,0
"ENSG00000130520.10","LSM4",11,5,8,0,0,6
"ENSG00000130517.13","PGPEP1",0,0,0,0,0,5
"ENSG00000175489.9","LRRC25",7,6,7,2,1,2
"ENSG00000130511.15","SSBP4",11,3,8,4,8,6
"ENSG00000105655.18","ISYNA1",19,16,14,0,0,0
"ENSG00000105656.12","ELL",0,5,0,0,0,0
"ENSG00000280121.1","CTD-3137H5.4",0,0,0,0,0,0
"ENSG00000105701.15","FKBP8",8,3,8,3,3,4
"ENSG00000105700.10","KXD1",6,0,0,0,0,0
"ENSG00000221983.7","UBA52",12,3,0,0,0,0
"ENSG00000006016.10","CRLF1",9,8,5,0,14,5
"ENSG00000006015.17","C19orf60",11,5,8,13,8,6
"ENSG00000105696.8","TMEM59L",15,3,3,3,3,4
"ENSG00000167487.11","KLHL26",15,3,8,4,4,6
"ENSG00000105662.15","CRTC1",31,3,8,4,4,4
"ENSG00000005007.12","UPF1",8,5,9,0,0,8
"ENSG00000223802.7","CERS1",0,0,12,8,0,0
"ENSG00000105669.13","COPE",11,5,0,0,0,0
"ENSG00000105671.11","DDX49",8,3,9,4,0,4
"ENSG00000051128.18","HOMER3",0,0,2,8,0,16
"ENSG00000269019.1","AC005932.1",0,0,0,0,0,0
"ENSG00000064607.16","SUGP2",6,1,6,0,0,0
"ENSG00000105676.13","ARMC6",8,3,8,0,0,6
"ENSG00000181035.13","SLC25A42",8,3,9,4,3,4
"ENSG00000064545.14","TMEM161A",8,11,9,0,0,0
"ENSG00000254901.7","BORCS8",6,0,1,0,0,0
"ENSG00000064490.13","RFXANK",4,1,0,0,0,0
"ENSG00000184162.14","NR2C2AP",0,3,6,0,0,0
"ENSG00000130287.13","NCAN",0,16,0,0,0,0
"ENSG00000252973.1","RNU6-1028P",0,0,0,0,0,0
"ENSG00000105705.15","SUGP1",6,11,6,0,0,0
"ENSG00000129933.20","MAU2",4,1,1,6,0,3
"ENSG00000167491.17","GATAD2A",0,0,0,4,0,0
"ENSG00000207821.1","MIR640",0,0,0,0,0,0
"ENSG00000178093.13","TSSK6",0,0,0,0,0,0
"ENSG00000186010.18","NDUFA13",4,1,0,0,0,1
"ENSG00000258674.5","CTC-260F20.3",0,3,0,0,0,0
"ENSG00000250067.11","YJEFN3",11,5,8,13,8,6
"ENSG00000160161.9","CILP2",8,0,0,3,0,4
"ENSG00000105717.13","PBX4",0,0,0,0,0,0
"ENSG00000267178.3","PHF5CP",0,0,0,0,0,0
"ENSG00000064547.13","LPAR2",7,1,7,2,1,2
"ENSG00000089639.10","GMIP",7,6,7,2,1,2
"ENSG00000105726.16","ATP13A1",6,1,6,0,0,0
"ENSG00000181896.11","ZNF101",0,3,0,0,0,4
"ENSG00000271283.1","CTC-412M14.6",0,0,0,0,0,0
"ENSG00000105708.8","ZNF14",3,0,0,0,0,0
"ENSG00000266904.5","CTC-559E9.1",4,1,1,0,0,0
"ENSG00000267419.2","CTC-559E9.6",4,0,0,0,0,1
"ENSG00000081665.13","ZNF506",1,1,1,0,0,1
"ENSG00000267481.1","CTC-559E9.5",0,0,0,0,0,0
"ENSG00000256771.2","ZNF253",13,0,3,0,0,0
"ENSG00000184635.13","ZNF93",0,0,0,0,0,0
"ENSG00000197124.11","ZNF682",0,0,4,0,0,0
"ENSG00000213988.9","ZNF90",0,0,0,0,0,1
"ENSG00000267383.6","CTC-260E6.6",0,0,0,0,0,0
"ENSG00000256229.7","ZNF486",2,0,0,0,0,0
"ENSG00000267771.1","CTC-260E6.7",0,0,0,0,0,0
"ENSG00000280079.1","CTC-260E6.4",0,0,0,0,0,0
"ENSG00000213985.4","AC078899.1",0,0,0,0,0,0
"ENSG00000231205.11","ZNF826P",0,0,0,0,0,0
"ENSG00000238517.1","MIR1270",0,0,0,0,0,0
"ENSG00000237440.8","ZNF737",0,0,0,0,0,0
"ENSG00000268272.1","VN1R78P",0,0,0,0,0,0
"ENSG00000188171.15","ZNF626",14,10,0,0,0,0
"ENSG00000160229.11","ZNF66",0,0,1,0,0,1
"ENSG00000105750.14","ZNF85",3,0,4,0,0,0
"ENSG00000118620.12","ZNF430",0,2,0,0,0,0
"ENSG00000268598.1","VN1R80P",0,0,0,0,0,0
"ENSG00000160352.15","ZNF714",0,0,0,0,0,0
"ENSG00000268357.1","VN1R81P",0,0,0,0,0,0
"ENSG00000196705.8","ZNF431",4,0,1,0,0,1
"ENSG00000268747.1","CTD-3030D20.1",0,0,0,0,0,0
"ENSG00000268521.1","VN1R83P",1,2,2,1,0,3
"ENSG00000182141.10","ZNF708",1,2,2,1,2,3
"ENSG00000172687.13","ZNF738",1,2,0,1,0,3
"ENSG00000213976.4","CTD-2561J22.2",0,0,0,0,0,1
"ENSG00000196268.11","ZNF493",4,1,1,6,0,1
"ENSG00000268658.5","LINC00664",3,0,4,0,0,0
"ENSG00000197013.9","ZNF429",0,0,1,0,0,0
"ENSG00000268081.1","RP11-678G14.2",0,0,0,0,0,0
"ENSG00000268555.1","RP11-678G14.3",0,0,0,0,0,0
"ENSG00000268278.1","RP11-420K14.1",0,0,0,0,0,0
"ENSG00000268117.1","VN1R84P",0,0,0,0,0,0
"ENSG00000197020.10","ZNF100",0,0,0,0,0,0
"ENSG00000198521.11","ZNF43",3,0,4,0,0,0
"ENSG00000160321.14","ZNF208",0,0,0,0,0,0
"ENSG00000279377.1","AC003973.3",0,0,0,0,0,0
"ENSG00000197134.11","ZNF257",0,0,0,0,0,0
"ENSG00000269345.1","VN1R85P",0,0,0,0,0,0
"ENSG00000196109.6","ZNF676",0,0,0,0,0,0
"ENSG00000282732.1","RP11-157B13.10",0,0,0,0,0,0
"ENSG00000236312.3","RPL34P34",0,0,0,0,0,0
"ENSG00000197360.9","ZNF98",0,0,0,0,0,0
"ENSG00000268830.1","BNIP3P32",0,1,0,0,0,0
"ENSG00000268717.1","BNIP3P33",0,1,0,0,0,0
"ENSG00000269138.1","ZNF209P",0,0,0,0,0,0
"ENSG00000270317.1","AC004004.2",0,0,0,0,0,0
"ENSG00000260599.1","CTC-457E21.1",0,1,0,0,0,0
"ENSG00000268038.1","AC011516.2",0,0,0,0,0,0
"ENSG00000213973.8","ZNF99",0,9,0,0,0,0
"ENSG00000269067.1","ZNF728",0,0,0,0,0,0
"ENSG00000267886.1","CTD-2291D10.4",0,0,0,0,0,0
"ENSG00000183850.13","ZNF730",0,0,0,0,0,0
"ENSG00000196081.9","ZNF724P",0,0,4,0,0,0
"ENSG00000283201.1","RP11-15H20.8",0,0,0,0,0,0
"ENSG00000269837.1","IPO5P1",0,0,0,4,0,4
"ENSG00000167232.13","ZNF91",0,0,3,0,0,0
"ENSG00000268100.1","ZNF725P",17,0,0,0,0,0
"ENSG00000197372.9","ZNF675",0,0,0,0,0,0
"ENSG00000196172.9","ZNF681",0,0,0,0,0,0
"ENSG00000233836.7","RP11-255H23.2",3,0,4,0,0,0
"ENSG00000225178.5","RPSAP58",0,0,0,0,0,0
"ENSG00000277493.1","RP11-255H23.5",0,0,0,0,0,0
"ENSG00000213967.10","ZNF726",3,0,0,0,0,0
"ENSG00000269397.1","CTB-92J24.2",0,0,4,0,0,0
"ENSG00000213096.10","ZNF254",3,0,4,0,0,0
"ENSG00000268362.5","CTD-2017D11.1",4,0,1,6,0,1
"ENSG00000279425.1","CTD-2017D11.2",3,14,1,0,0,1
"ENSG00000276030.1","CTD-2027I19.3",0,0,0,0,0,0
"ENSG00000261824.6","LINC00662",4,1,1,0,0,0
"ENSG00000261770.1","CTC-459F4.1",0,0,0,0,0,0
"ENSG00000267575.6","CTC-459F4.3",13,3,6,0,0,0
"ENSG00000272635.1","LLNLF-65H9.1",0,0,0,0,0,0
"ENSG00000281468.1","CTC-459F4.9",0,0,0,0,0,0
"ENSG00000267264.1","CTC-459F4.6",0,0,0,0,0,0
"ENSG00000267623.3","AC022153.1",3,0,4,0,0,0
"ENSG00000267630.1","AC005758.1",0,0,0,0,0,0
"ENSG00000267537.1","AC005394.1",0,0,0,0,0,0
"ENSG00000267799.1","MAN1A2P1",5,0,0,0,0,0
"ENSG00000267528.1","AC011524.1",0,0,0,8,0,0
"ENSG00000267014.5","LINC01532",0,0,12,0,0,0
"ENSG00000169021.5","UQCRFS1",0,10,0,0,0,0
"ENSG00000267498.1","CTB-32O4.2",0,0,0,0,0,0
"ENSG00000276251.1","CTB-32O4.3",0,0,0,0,0,0
"ENSG00000264515.5","CTC-525D6.1",5,0,0,0,0,0
"ENSG00000266248.1","CTC-525D6.2",0,0,0,0,0,0
"ENSG00000279387.1","CTC-525D6.3",6,0,0,0,0,0
"ENSG00000187135.7","VSTM2B",5,5,8,0,0,6
"ENSG00000105171.9","POP4",0,0,0,0,0,0
"ENSG00000166289.5","PLEKHF1",1,0,2,0,0,0
"ENSG00000131943.17","C19orf12",8,3,9,3,0,4
"ENSG00000105173.13","CCNE1",0,0,0,0,0,0
"ENSG00000105176.17","URI1",0,2,0,11,0,0
"ENSG00000267692.1","TAF9P3",0,0,0,0,0,0
"ENSG00000266910.1","CTC-448F2.6",0,0,0,0,0,0
"ENSG00000198597.8","ZNF536",1,2,2,1,2,3
"ENSG00000280061.1","CTD-2001J20.1",1,2,2,1,2,3
"ENSG00000121297.6","TSHZ3",2,9,11,0,0,8
"ENSG00000267662.1","AC007796.1",0,1,0,0,0,0
"ENSG00000278875.1","CTC-439O9.1",0,0,0,0,0,0
"ENSG00000267636.1","AC008992.1",0,0,0,0,0,0
"ENSG00000201894.1","RNU6-967P",0,0,0,0,0,0
"ENSG00000168813.16","ZNF507",10,26,10,0,0,1
"ENSG00000267213.4","AC007773.2",0,0,0,0,0,0
"ENSG00000178904.18","DPY19L3",0,0,2,0,0,0
"ENSG00000105185.11","PDCD5",3,0,6,0,0,0
"ENSG00000105186.15","ANKRD27",13,0,0,0,0,0
"ENSG00000201388.1","SNORA68",0,0,0,0,0,0
"ENSG00000242436.3","RN7SL789P",0,0,0,0,0,0
"ENSG00000186326.3","RGS9BP",0,0,0,0,0,0
"ENSG00000267475.1","CTD-2538C1.2",0,3,0,0,0,0
"ENSG00000213965.3","NUDT19",0,0,0,0,0,6
"ENSG00000021488.12","SLC7A9",0,0,0,0,0,0
"ENSG00000121289.17","CEP89",6,1,1,0,0,0
"ENSG00000131944.9","FAAP24",0,0,4,0,0,0
"ENSG00000131941.7","RHPN2",0,0,0,0,0,0
"ENSG00000076650.6","GPATCH1",10,0,6,0,0,1
"ENSG00000130881.13","LRP3",8,3,9,4,8,6
"ENSG00000267054.1","CTD-2540B15.10",0,0,0,0,0,0
"ENSG00000130876.11","SLC7A10",0,14,0,0,0,0
"ENSG00000267714.1","CTD-2540B15.6",0,0,0,0,0,0
"ENSG00000245848.2","CEBPA",7,6,7,2,1,2
"ENSG00000267296.2","CEBPA-AS1",9,3,9,0,0,5
"ENSG00000267130.1","CTD-2540B15.9",0,0,0,0,0,0
"ENSG00000153879.8","CEBPG",2,0,3,0,0,0
"ENSG00000124299.13","PEPD",0,0,0,0,0,0
"ENSG00000124302.12","CHST8",22,18,9,4,9,18
"ENSG00000153885.14","KCTD15",5,8,5,5,0,5
"ENSG00000277013.1","CTC-526N19.1",0,0,0,0,0,0
"ENSG00000257103.8","LSM14A",0,0,0,0,0,0
"ENSG00000166398.12","KIAA0355",1,0,2,1,0,3
"ENSG00000267219.1","AC010504.2",0,0,0,0,0,0
"ENSG00000105220.14","GPI",23,4,19,3,3,8
"ENSG00000126249.7","PDCD2L",0,0,6,0,0,0
"ENSG00000126261.12","UBA2",0,4,4,0,0,0
"ENSG00000142279.12","WTIP",5,8,5,0,0,6
"ENSG00000248830.1","ZNF807",0,0,0,0,0,0
"ENSG00000268751.1","SCGB1B2P",0,0,0,0,0,0
"ENSG00000205209.7","SCGB2B2",0,0,1,0,0,0
"ENSG00000252230.1","SNORD111",0,0,0,0,0,0
"ENSG00000268683.1","CTD-2553L13.4",0,0,0,0,0,0
"ENSG00000279329.1","CTD-2553L13.9",0,0,0,0,0,0
"ENSG00000089335.20","ZNF302",13,0,1,0,0,1
"ENSG00000274104.1","CTD-2553L13.10",0,0,0,0,0,0
"ENSG00000197841.14","ZNF181",0,0,1,0,0,1
"ENSG00000153896.17","ZNF599",0,0,0,0,0,0
"ENSG00000270876.1","ZNF30-AS1",0,0,0,0,0,0
"ENSG00000168661.14","ZNF30",4,1,1,0,0,0
"ENSG00000280106.1","CTC-523E23.3",0,0,0,0,0,0
"ENSG00000180884.9","ZNF792",0,1,0,0,0,0
"ENSG00000089351.14","GRAMD1A",4,23,17,14,0,0
"ENSG00000105711.10","SCN1B",2,24,0,0,0,0
"ENSG00000267874.1","CTD-2527I21.9",0,0,0,0,0,0
"ENSG00000105707.13","HPN",1,2,2,1,2,3
"ENSG00000227392.1","HPN-AS1",1,2,2,1,2,3
"ENSG00000089356.17","FXYD3",0,0,0,0,0,0
"ENSG00000153902.13","LGI4",11,5,8,0,0,6
"ENSG00000279619.1","CTD-2527I21.5",0,0,0,0,0,0
"ENSG00000266964.5","FXYD1",0,0,0,0,0,0
"ENSG00000221946.7","FXYD7",15,5,9,3,0,6
"ENSG00000089327.14","FXYD5",7,6,7,2,1,2
"ENSG00000105699.16","LSR",19,19,15,20,16,19
"ENSG00000105698.15","USF2",8,5,8,0,0,6
"ENSG00000105697.7","HAMP",17,0,0,0,0,0
"ENSG00000105695.14","MAG",1,2,2,1,2,3
"ENSG00000012124.15","CD22",1,2,2,1,2,3
"ENSG00000269553.1","U62631.5",1,2,2,1,2,3
"ENSG00000126266.3","FFAR1",1,2,2,1,2,3
"ENSG00000161249.20","DMKN",3,0,0,7,5,5
"ENSG00000236144.6","TMEM147-AS1",6,1,4,6,0,1
"ENSG00000105677.11","TMEM147",11,0,8,0,0,6
"ENSG00000249115.8","HAUS5",4,1,1,6,0,1
"ENSG00000126254.11","RBM42",11,5,8,0,0,6
"ENSG00000126267.8","COX6B1",0,0,0,0,0,0
"ENSG00000272333.5","KMT2B",6,11,6,0,0,1
"ENSG00000161265.14","U2AF1L4",0,0,0,0,0,0
"ENSG00000205155.7","PSENEN",0,0,0,5,0,5
"ENSG00000267796.7","LIN37",4,1,1,0,0,1
"ENSG00000267328.1","AC002398.12",0,0,0,0,0,0
"ENSG00000004776.11","HSPB6",0,0,0,8,0,0
"ENSG00000167595.14","PROSER3",8,3,9,4,0,6
"ENSG00000004777.18","ARHGAP33",8,3,9,3,0,6
"ENSG00000225872.3","LINC01529",4,11,6,0,0,0
"ENSG00000161270.19","NPHS1",0,0,0,0,0,0
"ENSG00000126259.19","KIRREL2",0,0,0,4,4,0
"ENSG00000105290.11","APLP1",1,2,2,0,0,0
"ENSG00000167604.13","NFKBID",0,0,0,0,0,0
"ENSG00000126264.9","HCST",7,6,7,2,1,2
"ENSG00000011600.11","TYROBP",7,6,7,2,1,2
"ENSG00000126243.8","LRFN3",15,3,9,3,3,8
"ENSG00000267786.1","AF038458.3",0,0,0,0,0,0
"ENSG00000267388.1","AF038458.5",0,0,0,0,0,0
"ENSG00000205138.3","SDHAF1",2,5,8,0,0,6
"ENSG00000239382.10","ALKBH6",4,1,1,0,0,0
"ENSG00000105270.14","CLIP3",12,27,3,3,3,8
"ENSG00000161277.10","THAP8",0,0,0,0,0,0
"ENSG00000075702.16","WDR62",0,0,0,0,0,0
"ENSG00000105258.8","POLR2I",11,5,8,0,0,6
"ENSG00000105254.11","TBCB",11,5,8,0,8,6
"ENSG00000126247.10","CAPNS1",0,0,0,0,0,0
"ENSG00000161281.10","COX7A1",0,0,0,0,0,0
"ENSG00000196357.11","ZNF565",1,2,2,1,0,3
"ENSG00000167635.11","ZNF146",1,2,2,1,2,3
"ENSG00000267053.6","CTD-3162L10.1",0,0,0,0,0,0
"ENSG00000232677.6","LINC00665",13,3,0,0,0,0
"ENSG00000142065.13","ZFP14",13,0,1,0,0,0
