"cellType","Comparison","psi","OddsRatio","pvalue","pvalBH","SymbolsIn","Bonf_sig"
"Cpu.D2","Amygdala_either","psi<0.001",3.52709085857183,0.11672392689973,0.583619634498649,"CD4;RASD2",FALSE
"Epi.Chat","Cortex_up","psi<0.05",0,0.117432082672349,0.685020482255367,"",FALSE
"Cb.pcp2","Amygdala_either","psi<0.05",0,0.117709402986545,0.45775878939212,"",FALSE
"Ctx.cnp","Amygdala_down","psi<0.05",2.23764534883721,0.118234180650951,0.390638851366666,"NINJ2;SLC25A13;NDE1;ANLN",FALSE
"Epi","MeA_down","psi<0.05",2.19625350140056,0.118913902487306,0.297284756218265,"KCNS2;RAMP3;SCUBE1;SOSTDC1",FALSE
"Cb.Lypd6","BLA_down","psi<0.001",8.1231746031746,0.121050165423623,0.423675578982679,"SLA",FALSE
"BF.Chat","MeA_either","psi<0.001",3.48477297895903,0.122308448737505,0.419464532066602,"ECEL1;GREM1",FALSE
"Cpu","dACC_down","psi<0.01",2.56536885245902,0.122435470280822,0.410290676164443,"ARHGDIB;SAMD5;NGEF",FALSE
"Cb.Aldh1L1","Amygdala_up","psi<1e-04",8.06818181818182,0.122686650023172,1,"MDK",FALSE
"BF.Chat","Amygdala_down","psi<0.05",3.4319783197832,0.122772210429524,0.390638851366666,"GREM1;SLN",FALSE
"Cpu","MeA_up","psi<0.01",3.40279269602578,0.124159527022898,0.543197930725177,"SLC22A3;SCN4B",FALSE
"Cb.grp","BLA_up","psi<0.05",3.38475935828877,0.125595994913018,0.715698543593921,"SLC14A1;MDK",FALSE
"Cb.grp","BLA_down","psi<0.05",3.38475935828877,0.125595994913018,0.524700538684675,"HSD11B1;SLN",FALSE
"RetR.Rods","MeA_either","psi<0.05",1.54918972008512,0.12574746070619,0.322733993554563,"AHNAK2;CCND3;CPT1A;MLF1;PKNOX1;TSC2;ULK1;FAM160A1;PBXIP1;WDTC1;RHBDL3;RGS11;SMOC1;SYMPK",FALSE
"Ctx.cort","dlPFC_either","psi<0.001",8.19961240310077,0.126570164924619,1,"SST",FALSE
"Ctx.Aldh1L1","MeA_down","psi<0.05",2.06227146814404,0.128373973959912,0.299539272573127,"HEY2;ID1;ID3;SLC30A10;ELOVL2;CCDC80",FALSE
"Cb.Lypd6","dACC_down","psi<0.01",2.13431305536569,0.128948498223111,0.410290676164443,"CDC25A;KIT;ARL4C;NUDT22",FALSE
"Ctx.cnp","Cortex_either","psi<0.001",1.77007029226785,0.130700033512646,0.701567763040506,"ARRDC3;NRAP;DEPDC7;CHDH;SNX33;TRIM13;ARSG",FALSE
"Cb.grp","MeA_down","psi<1e-04",7.59107142857143,0.131187777131901,0.510174688846282,"SLN",FALSE
"Ctx","dACC_down","psi<0.05",1.74799154334038,0.134124910203616,0.391197654760548,"GDA;KIFC2;LMO4;NGEF;KCNV1;RASL11B;PGM2L1",FALSE
"Cpu.D2","MeA_either","psi<0.001",2.44260700389105,0.134422134489802,0.419464532066602,"ADRA2C;STK32A;SCN4B",FALSE
"Ctx.cnp","Amygdala_up","psi<0.001",3.22065727699531,0.134581616724134,1,"ARRDC3;ARSG",FALSE
"BS","dACC_down","psi<0.001",8.18371335504886,0.135243450633717,0.761692498101867,"TAL1",FALSE
"Cb.grp","Amygdala_either","psi<0.01",3.20971414115861,0.135385069976607,0.523334607526315,"MDK;SLN",FALSE
"BS.chat","MeA_up","psi<0.05",1.97397592905405,0.136022995744553,0.680114978722764,"AHNAK2;CYB5R3;NEFM;PRSS12;RGS11;ATP8B2",FALSE
"Ctx.cort","Cortex_either","psi<1e-04",8.89318996415771,0.137119637138349,1,"CORT",FALSE
"Cb.septin4","dlPFC_down","psi<0.001",3.17747183979975,0.137318653441056,1,"UCP2;CDC42EP4",FALSE
"Ctx.Aldh1L1","BLA_down","psi<0.01",3.19419191919192,0.137631233854855,0.698406877411164,"HEY2;SLCO1C1",FALSE
"BF.Chat","Amygdala_either","psi<0.01",3.16226321036889,0.138557925055928,0.523334607526315,"GREM1;SLN",FALSE
"BS.chat","MeA_either","psi<0.001",2.40237290297889,0.139055614937893,0.419464532066602,"AHNAK2;PRSS12;RGS11",FALSE
"Epi.Chat","MeA_either","psi<0.05",1.7,0.139080805091662,0.322733993554563,"CDH8;KCNS2;NR4A2;PRKCH;CBLN4;MAP3K6;SMOC1;SCUBE1;SOSTDC1;RSPO3",FALSE
"BS.Slc6a4","dlPFC_down","psi<1e-04",7.06925207756233,0.13911636307986,1,"HCRTR1",FALSE
"Cb.Lypd6","Cortex_either","psi<0.001",2.43000196347929,0.140313552608101,0.701567763040506,"KIT;STARD5;SLA",FALSE
"Cpu.Chat","MeA_down","psi<0.01",3.12894477317554,0.140704288428584,0.378819238076958,"ECEL1;SLN",FALSE
"Cpu.D2","MeA_either","psi<0.05",1.56217550429824,0.140764103339747,0.322733993554563,"ADRA2C;KLF5;PRKCH;SLC22A3;SNN;TBC1D16;SERTAD4;RHBDL3;STK32A;SCN4B;DAPK1;PARD3",FALSE
"Ctx.Aldh1L1","BLA_either","psi<0.01",2.37348565689536,0.141255502690117,0.49439425941541,"HEY2;MDK;SLCO1C1",FALSE
"Ctx.pdgfrajd340","BLA_down","psi<0.01",3.14108296075509,0.141291618475282,0.698406877411164,"MCM2;SHCBP1",FALSE
"Ctx.etv1_ts88","Amygdala_up","psi<1e-04",6.82478632478632,0.142452485292075,1,"ATG7",FALSE
"Ctx.Aldh1L1","Amygdala_down","psi<0.01",3.12296296296296,0.142477143322204,0.510077852553869,"HEY2;SLCO1C1",FALSE
"Epi","dACC_either","psi<0.05",1.55225019069413,0.142668334404758,0.384107054166657,"C1QC;CBLN2;FCER1G;GABRA4;GPR12;RASSF3;CPNE9;TAL1;SAMD5;PCP4L1;RASL11A;LRRTM1",FALSE
"Ctx.Aldh1L1","BLA_down","psi<0.05",2.38915154612829,0.142835994394739,0.524700538684675,"HEY2;HSD11B1;SLCO1C1",FALSE
"Cb.cnp","BLA_up","psi<0.05",2.07493867884632,0.143139708718784,0.715698543593921,"ARRDC3;GNA12;HADH;ARSG",FALSE
"Ctx.glt25d2","dACC_either","psi<0.01",2.05942571785268,0.143361406435815,0.549895481791988,"CRYM;MPEG1;SLCO1C1;KCNV1",FALSE
"Cb.cnp","MeA_down","psi<0.05",1.78306743090796,0.144512682859449,0.316121493755045,"CASQ1;NINJ2;TMEM88B;SLC25A13;NKAIN1;PPP1R14A;ANLN;GHDC",FALSE
"Cb.Lypd6","dlPFC_up","psi<1e-04",6.72263157894737,0.144538388752442,1,"PLCH1",FALSE
"Ctx.pdgfrajd340","BLA_either","psi<0.001",3.06545893719807,0.145193969619403,0.613322918283909,"MCM2;SHCBP1",FALSE
"Ctx.cort","Amygdala_down","psi<0.01",6.61801242236025,0.145736529301105,0.510077852553869,"CRHBP",FALSE
"BF.Chat","Amygdala_either","psi<1e-04",6.6906512605042,0.147250187997675,0.64421957248983,"GREM1",FALSE
"Cb.grp","Amygdala_either","psi<1e-04",6.6906512605042,0.147250187997675,0.64421957248983,"SLN",FALSE
"Ctx.cnp","MeA_either","psi<0.05",1.48038616644262,0.148346660860015,0.322733993554563,"ARRDC3;ADAMTS1;CASQ1;MCM2;TJP2;SNX33;NINJ2;TMEM88B;MAST4;SLC25A13;NKAIN1;PPP1R14A;ANLN;SBF1;PARD3",FALSE
"BS","BLA_down","psi<0.05",3.03992303992304,0.148675866666315,0.524700538684675,"COL1A2;NINJ2",FALSE
"Ctx.Aldh1L1","dACC_either","psi<0.01",1.62287439741484,0.148978108894055,0.549895481791988,"HAPLN1;EDNRB;HEY2;ID1;ID3;KCNJ16;S100A1;SLCO1C1;PLEKHF2;HEPACAM",FALSE
"Cb.septin4","BLA_up","psi<1e-04",6.45707070707071,0.148998124132775,1,"SLC14A1",FALSE
"Cb.septin4","BLA_down","psi<1e-04",6.45707070707071,0.148998124132775,0.614909027807921,"HSD11B1",FALSE
"Cpu.Chat","BLA_down","psi<0.05",3.02368421052632,0.149914439624193,0.524700538684675,"DLL3;SLN",FALSE
"Cb.grp","Cortex_down","psi<0.05",1.73697898362269,0.150435419043339,0.405018435885914,"GJD2;TPBG;UCP2;VAMP8;A2M;DCLK3;CDC42EP4;SLN",FALSE
"BF","MeA_either","psi<0.001",6.9542195256481,0.150622674200078,0.419464532066602,"TAGLN",FALSE
"Cb.cnp","Amygdala_down","psi<0.05",2.02651906315833,0.151372533460134,0.414201550200131,"NINJ2;SLC25A13;NDE1;ANLN",FALSE
"Cb.septin4","Amygdala_down","psi<1e-04",6.31620553359684,0.151983164620266,0.564442829212857,"HSD11B1",FALSE
"Cb.Aldh1L1","BLA_up","psi<0.01",2.99171401515152,0.152398051191728,1,"SLC14A1;MDK",FALSE
"Cb","dlPFC_down","psi<0.01",2.96656534954407,0.152728070548694,1,"EXPH5;RGS8",FALSE
"Epi.Chat","MeA_up","psi<1e-04",2.97579887218045,0.1527369945445,1,"CBLN4;MAP3K6",FALSE
"BS.Slc6a4","dACC_either","psi<1e-04",3.08426547352722,0.152902309513338,1,"GATA2;GCHFR",FALSE
"Cb.Lypd6","MeA_either","psi<0.05",1.83882874015748,0.153154063256324,0.322733993554563,"HEY2;STARD5;HOMER3;FNDC5;NKAIN1;DCXR",FALSE
"Ctx.cnp","MeA_up","psi<0.001",2.27772426249247,0.153312290404873,1,"ARRDC3;SNX33;MAST4",FALSE
"BS","Amygdala_down","psi<0.05",2.97213403880071,0.153846290074335,0.414201550200131,"NINJ2;ANLN",FALSE
"BS","Cortex_down","psi<0.001",7.07062146892655,0.154471606526777,0.600722914270801,"TAL1",FALSE
"Ctx.Aldh1L1","dlPFC_down","psi<0.01",2.270679401694,0.154540377645213,1,"EDNRB;KCNJ16;RPE65",FALSE
"Ctx.Aldh1L1","Amygdala_up","psi<0.05",1.98650536990458,0.154722801562082,0.773614007810408,"EMP2;IL17RC;MDK;PBXIP1",FALSE
"BF","dACC_either","psi<0.05",1.58547318285359,0.156026755636928,0.388243827364811,"BMP2;C1QA;CRYM;FCER1G;GDA;LY86;SST;TYROBP;PCP4L1;MALAT1",FALSE
"BS","BLA_either","psi<0.05",2.25824766913698,0.156367927767585,0.560027543738348,"COL1A2;NINJ2;DZIP1",FALSE
"Ctx.pdgfrajd340","MeA_either","psi<0.05",1.5511060259344,0.156756511155074,0.322733993554563,"CDK4;RHBDF1;HEY2;MARCKS;MCM2;SHCBP1;SLC35F1;TMPO;STK32A;NINJ2;CHST11;SMOC1;C1QTNF2",FALSE
"Cb.Lypd6","MeA_down","psi<0.05",2.25254631008398,0.156882563652897,0.322993513403023,"HEY2;HOMER3;NKAIN1",FALSE
"Ctx.glt25d2","Cortex_either","psi<0.01",1.98092031425365,0.157626429950885,0.514408207274126,"CRYM;MPEG1;SLCO1C1;KCNV1",FALSE
"Cpu.D2","Amygdala_either","psi<0.01",2.24554843304843,0.157733555953407,0.523334607526315,"CD4;MLLT1;RASD2",FALSE
"Ctx.Aldh1L1","BLA_down","psi<1e-04",6.0434988179669,0.158119464293465,0.614909027807921,"SLCO1C1",FALSE
"Cb.Aldh1L1","dlPFC_down","psi<1e-04",6.10382775119617,0.158261174143095,1,"KCNJ16",FALSE
"Cb.pcp2","dACC_up","psi<1e-04",2.89391344067603,0.159105350532057,1,"GCHFR;FOXP4",FALSE
"Cb.septin4","BLA_either","psi<0.05",1.80384014070745,0.160007869639528,0.560027543738348,"SLC14A1;COL1A2;HSD11B1;IL17RC;MDK;SLC46A1",FALSE
"Cb.Lypd6","Cortex_down","psi<1e-04",2.94995278564684,0.16015985084274,1,"KIT;SLA",FALSE
"Cb.grp","dACC_down","psi<0.001",2.92693744164332,0.160615644288434,0.761692498101867,"A2M;SLN",FALSE
"Cpu.D2","dACC_down","psi<1e-04",2.92693744164332,0.160615644288434,1,"CD4;SPATA2L",FALSE
"Cb.septin4","MeA_down","psi<0.001",2.86968325791855,0.160716921212137,0.521184603254997,"UCP2;MYL9",FALSE
"Ctx.Aldh1L1","dACC_down","psi<0.05",1.52033898305085,0.16114944431682,0.433863888545285,"APOE;HAPLN1;EDNRB;HEY2;ID1;ID3;KCNJ16;MICAL1;RLBP1;ABCC4;SLCO1C1;JAM2;PLEKHF2",FALSE
"Ctx.Aldh1L1","Amygdala_down","psi<1e-04",5.91165587419056,0.161269379775102,0.564442829212857,"SLCO1C1",FALSE
"Cb.Aldh1L1","BLA_either","psi<0.01",2.22224836755103,0.161515174695389,0.513911919485328,"SLC14A1;HSD11B1;MDK",FALSE
"Ctx.Aldh1L1","Cortex_either","psi<0.01",1.56020501835985,0.161671150857583,0.514408207274126,"HAPLN1;EDNRB;TLR3;HEY2;ID3;KCNJ16;PLCD4;RPE65;CXCL14;SLCO1C1",FALSE
"Spc.Chat","dACC_up","psi<0.01",2.21072931276297,0.162733602630798,1,"TNS1;POPDC3;AKAP12",FALSE
"Ctx.cnp","dACC_up","psi<1e-04",2.84847122302158,0.162962795758925,1,"NRAP;CHDH",FALSE
"Cb.grp","MeA_either","psi<0.01",2.21949062610541,0.162990987645596,0.534289368575131,"UCP2;SLN;MYL9",FALSE
"Cb.cnp","Cortex_up","psi<1e-04",2.83777131349295,0.163504370816872,1,"NRAP;ARSG",FALSE
"Cb.Lypd6","MeA_either","psi<0.001",2.86844505243958,0.164093322451059,0.419464532066602,"STARD5;HOMER3",FALSE
"Cpu.D1","Amygdala_either","psi<0.01",2.19919762776906,0.164476590936842,0.523334607526315,"CD4;ELK1;RASD2",FALSE
"BS","dACC_either","psi<0.05",1.54104632577807,0.166390211727776,0.388243827364811,"C1QB;C3;FCER1G;LY86;TAL1;TYROBP;HOOK3;MALAT1;AKAP12;OLFML3",FALSE
"Cb.pcp2","dACC_down","psi<0.01",1.76352885525071,0.166414247937244,0.481557163557424,"B3GNT5;ALOX5AP;LMO2;NEK2;PTPRR;CPNE9",FALSE
"Cpu.Chat","MeA_down","psi<1e-04",5.78140589569161,0.16641953760334,0.529516710556083,"ECEL1",FALSE
"Epi","MeA_down","psi<1e-04",5.78140589569161,0.16641953760334,0.529516710556083,"RAMP3",FALSE
"Spc","BLA_down","psi<0.001",5.67955555555556,0.167145141727179,0.531825450950114,"COL1A2",FALSE
"Ctx.glt25d2","MeA_either","psi<0.001",6.08445945945946,0.167785812826641,0.419464532066602,"QRFPR",FALSE
"BF.Chat","MeA_either","psi<0.01",2.18618967419711,0.167919515837898,0.534289368575131,"ECEL1;GREM1;SLN",FALSE
"Cb.Lypd6","BLA_either","psi<1e-04",5.60791208791209,0.170253695287829,0.662097703897112,"SLA",FALSE
"Spc","BLA_either","psi<1e-04",5.60791208791209,0.170253695287829,0.662097703897112,"COL1A2",FALSE
"Cb.septin4","Cortex_either","psi<0.05",1.35169693661262,0.170370461753083,0.458689704719838,"APOE;CDKN1A;CYBA;EDNRB;KCNJ16;IL17RC;MICAL1;S100A6;DEPDC7;THBS3;TIMP1;UCP2;VAMP8;AFAP1L2;A2M;LGR6;CDC42EP4;CXCL14;EVC;RBM24;JAM2;RASL11A;GHDC",FALSE
"Spc","Amygdala_down","psi<0.001",5.55565217391304,0.170456046534406,0.59659616287042,"PTPRC",FALSE
"BS.Slc6a4","dlPFC_down","psi<0.001",5.59429824561404,0.170789690774952,1,"HCRTR1",FALSE
"Cb.pcp2","dACC_either","psi<0.01",1.61530119294094,0.172747982536927,0.549895481791988,"B3GNT5;ALOX5AP;LMO2;NEK2;PTPRR;CPNE9;GCHFR;FOXP4",FALSE
"Ctx.Aldh1L1","Amygdala_either","psi<0.001",2.71958807122935,0.174414980943901,0.715031791884996,"EMP2;SLCO1C1",FALSE
"Epi.Chat","dACC_down","psi<0.05",1.57349737280533,0.174765855672765,0.436914639181913,"C1QA;CBLN2;LRRN3;PBX1;PTPRR;CPNE9;VSTM2L;COL8A2;ANKRD34A;TSPAN13;RPP21",FALSE
"Spc.Chat","dlPFC_up","psi<0.01",2.70357333333333,0.176043585805618,1,"ESD;AKAP12",FALSE
"Cb.Aldh1L1","dlPFC_down","psi<0.01",2.12599223104205,0.17628144538675,1,"ALDH1A1;KCNJ16;CDC42EP4",FALSE
"Epi.Chat","MeA_up","psi<0.05",1.71359624931054,0.176713806373592,0.773122902884466,"CDH8;PRKCH;CBLN4;MAP3K6;SMOC1;RSPO3",FALSE
"Ctx.pdgfrajd340","MeA_up","psi<0.01",0,0.177510969992119,0.690320438858239,"",FALSE
"Ctx.pnoc","dACC_down","psi<0.001",2.73137254901961,0.177713332853714,0.761692498101867,"CORT;MAF",FALSE
"Cpu.Chat","dACC_either","psi<1e-04",2.77539149888143,0.177860582364509,1,"VSTM2L;POPDC3",FALSE
"Cb","dlPFC_up","psi<0.05",0,0.177927201855951,1,"",FALSE
"Spc","dACC_up","psi<0.01",2.10769230769231,0.178863550695339,1,"MALAT1;CRISPLD2;AKAP12",FALSE
"Hyp.Hcrt","dACC_down","psi<0.01",0,0.178864089321329,0.481557163557424,"",FALSE
"Ctx.pnoc","BLA_down","psi<0.01",5.25720164609054,0.179032264143582,0.698406877411164,"CORT",FALSE
"Ctx.Ntsr","BLA_down","psi<0.01",5.25720164609054,0.179032264143582,0.698406877411164,"GLT8D2",FALSE
"Cpu","dACC_up","psi<0.05",0,0.179033982032034,0.875472426417836,"",FALSE
"Ctx.pdgfrajd340","MeA_down","psi<0.001",2.6498745819398,0.181212356824015,0.521184603254997,"MCM2;SHCBP1",FALSE
"Cb.septin4","MeA_either","psi<0.05",1.47712111736502,0.1824755234263,0.354813517773361,"COL1A2;RHBDF1;TJP2;UCP2;ZIC3;ELOVL2;CABLES1;ORMDL2;PI4K2B;DCXR;UCMA;PPIL6;GHDC;MYL9",FALSE
"Ctx.etv1_ts88","dlPFC_down","psi<1e-04",5.16315789473684,0.183133645646884,1,"TRIM54",FALSE
"Epi","dACC_up","psi<0.05",0,0.184901903078265,0.875472426417836,"",FALSE
"Cb.Lypd6","Amygdala_up","psi<0.001",5.06626984126984,0.185333864400911,1,"STARD5",FALSE
"Hyp","MeA_down","psi<0.001",5.05753968253968,0.18687536537922,0.521184603254997,"CALCR",FALSE
"Ctx.Aldh1L1","MeA_either","psi<0.01",1.66951503221188,0.186877596993864,0.545059657898771,"RHBDF1;HEY2;ID1;ID3;CCDC80;PPIL6",FALSE
"Ctx.glt25d2","BLA_down","psi<0.01",4.97933723196881,0.1878385274301,0.698406877411164,"SLCO1C1",FALSE
"RetR.Rods","MeA_down","psi<0.05",0.254844720496894,0.188364284285149,0.366263886110011,"FAM160A1",FALSE
"Cb.Aldh1L1","dACC_up","psi<0.05",1.63756920878728,0.18838276227584,0.875472426417836,"ELMO2;IL17RC;MT3;S100A1;S100A6;TIMP1;PBXIP1;EVC;HEPACAM",FALSE
"BS.Slc6a4","dACC_either","psi<0.01",2.08284753363229,0.188535593757253,0.549895481791988,"GATA2;GCHFR;CTHRC1",FALSE
"Ctx.cort","dACC_either","psi<0.01",2.08284753363229,0.188535593757253,0.549895481791988,"CORT;NXPH2;SST",FALSE
"Ctx","dlPFC_down","psi<0.01",4.97153996101365,0.18923725477032,1,"TRIM54",FALSE
"Ctx.glt25d2","Amygdala_down","psi<0.01",4.87070938215103,0.191510315208497,0.609351002936126,"SLCO1C1",FALSE
"BS","dACC_either","psi<0.001",5.54508928571429,0.191860413184447,0.825657510290021,"TAL1",FALSE
"Hyp","dlPFC_down","psi<0.05",2.02887096774194,0.193119271394099,0.848141548548392,"HOOK2;SST;HCRTR1",FALSE
"Cb.Grm2","MeA_down","psi<0.001",4.85485714285714,0.19358285263757,0.521184603254997,"UCMA",FALSE
"BF.Chat","BLA_either","psi<0.001",4.83289124668435,0.193766629714536,0.613322918283909,"GREM1",FALSE
"Cb","BLA_either","psi<0.001",4.83289124668435,0.193766629714536,0.613322918283909,"SLA",FALSE
"Cb.grp","BLA_either","psi<0.001",4.83289124668435,0.193766629714536,0.613322918283909,"SLN",FALSE
"BF.Chat","dACC_either","psi<0.05",1.59845107122177,0.194042191463949,0.424467293827389,"GGCT;CHML;PCBD1;EPHA5;LST1;GCHFR;SLN;RGS10;POPDC3",FALSE
"BS.Slc6a4","Cortex_up","psi<0.05",2.52732349421619,0.194389622405555,0.947500490677791,"PCBD1;RPS3",FALSE
"Ctx.Ntsr","BLA_down","psi<0.05",2.54626262626263,0.194422775233785,0.618617921198408,"SLCO1C1;GLT8D2",FALSE
"Cb.septin4","Amygdala_either","psi<0.001",2.52642073778664,0.194553242636963,0.715031791884996,"HSD11B1;MDK",FALSE
"Cb.Neurod1","dlPFC_down","psi<0.001",4.79360902255639,0.195295729398019,1,"EXPH5",FALSE
"Cpu.D1","BLA_up","psi<0.05",2.04119131197894,0.195298917073263,0.854432762195526,"ELK1;IL17RC;RHBDL3",FALSE
"Ctx.pdgfrajd340","MeA_down","psi<0.01",2.01434972794196,0.195575419166739,0.457526514785881,"MCM2;SHCBP1;C1QTNF2",FALSE
"Ctx.glt25d2","dACC_down","psi<0.001",5.1135993485342,0.195863785226194,0.761692498101867,"SLCO1C1",FALSE
"Hyp.Hcrt","MeA_down","psi<0.01",2.51229183187946,0.196082792051092,0.457526514785881,"AVPR1A;C1QTNF2",FALSE
"Cb.Aldh1L1","BLA_down","psi<0.001",4.72925925925926,0.196552360644784,0.573277718547287,"HSD11B1",FALSE
"BS.Slc6a4","dACC_up","psi<1e-04",4.78007518796993,0.197802842007753,1,"GCHFR",FALSE
"BS","Cortex_either","psi<0.001",5.33505376344086,0.198472782064774,0.82098679080193,"TAL1",FALSE
"Cb.septin4","Cortex_down","psi<0.05",1.38780313107541,0.199043065138365,0.497607662845912,"APOE;CYBA;EDNRB;KCNJ16;MICAL1;DEPDC7;THBS3;UCP2;VAMP8;AFAP1L2;A2M;LGR6;CDC42EP4;CXCL14;RBM24;JAM2;RASL11A;GHDC",FALSE
"Spc","dlPFC_up","psi<0.05",1.89247608535688,0.199839583634114,1,"ARRDC3;KIF5B;ABCA5;DPY19L1;AKAP12",FALSE
"Cpu.D2","Cortex_down","psi<1e-04",2.52772157021449,0.200016649292255,1,"PHYHIP;CD4",FALSE
"Cb.Grm2","dlPFC_down","psi<0.05",1.98845667299178,0.200731126053716,0.848141548548392,"NFKBIE;EME2;EXPH5",FALSE
"BF.Chat","dlPFC_down","psi<0.001",4.62794918330308,0.201309399799528,1,"HCRTR1",FALSE
"RetR.Rods","dlPFC_up","psi<0.05",1.87956871345029,0.201443337294637,1,"SMG6;MLF1;RHBDL3;PLCH1;AKAP12",FALSE
"BF.Chat","Amygdala_either","psi<0.05",1.98080855749567,0.201770630542842,0.594278307373664,"GREM1;SLN;RASD2",FALSE
"Hyp.Hcrt","dlPFC_down","psi<0.05",1.97859952793076,0.202645480055486,0.848141548548392,"RBM15B;UCP2;HCRTR1",FALSE
"Cpu.D2","Amygdala_up","psi<0.01",2.45886352598349,0.202750660028295,1,"MLLT1;RASD2",FALSE
"Cb.pcp2","dACC_down","psi<1e-04",1.98387096774194,0.203362073521615,1,"B3GNT5;NEK2;PTPRR",FALSE
"BS","dACC_down","psi<0.01",2.48247177658942,0.203834151250077,0.509585378125193,"LY86;TAL1",FALSE
"Cb.Aldh1L1","MeA_down","psi<0.05",1.69613947696139,0.204220581822316,0.36818325933902,"ADAMTS1;COL1A2;ID3;UCP2;ELOVL2;UCMA;MYL9",FALSE
"Ctx.pnoc","BLA_either","psi<0.001",4.52038284296349,0.205274719990567,0.613322918283909,"CORT",FALSE
"Epi","Cortex_either","psi<0.05",1.49204601076848,0.205332536544345,0.513331341360862,"AVIL;C1QC;FCER1G;GPR12;RASSF3;CPNE9;TAL1;PNMA3;ZMAT4;SAMD5;RASL11A;LRRTM1",FALSE
"Cpu.D2","Amygdala_down","psi<0.001",4.47615708274895,0.206227953677055,0.656179852608812,"CD4",FALSE
"Cpu.D2","dACC_up","psi<0.05",1.68007618159204,0.206755914112508,0.875472426417836,"KDM4B;GIT1;DLG2;RHBDL3;SNRNP200;MCM3AP;CLEC16A",FALSE
"RetR.Rods","Amygdala_either","psi<0.05",1.67843358933375,0.206892684248653,0.594278307373664,"TNFSF12;ULK1;PBXIP1;WDTC1;TNPO1;PITPNM3;SYMPK",FALSE
"Spc.Chat","Amygdala_either","psi<0.05",1.83005287896592,0.207776394764141,0.594278307373664,"ANO10;CYB5R3;TCEA2;ASAH2;SLN",FALSE
"Cb.pcp2","BLA_down","psi<1e-04",4.43229166666667,0.208028663354238,0.670958236227891,"TWIST1",FALSE
"Cb.Lypd6","dACC_either","psi<0.01",1.82995495495495,0.208166875472157,0.560449280117347,"CDC25A;KIT;STARD5;ARL4C;NUDT22",FALSE
"Ctx.etv1_ts88","Cortex_up","psi<1e-04",4.45384615384615,0.208656652274037,1,"ATG7",FALSE
"Cpu.D1","Amygdala_up","psi<0.01",2.40845070422535,0.208965955181981,1,"ELK1;RASD2",FALSE
"Spc.Chat","Cortex_down","psi<1e-04",2.44036338771124,0.210163180311196,1,"LCP1;P2RX5",FALSE
"Cpu.Chat","MeA_down","psi<0.05",1.93866543381106,0.210390433908012,0.36818325933902,"ECEL1;SLN;PI4K2B",FALSE
"Ctx.cnp","BLA_up","psi<1e-04",4.36376068376068,0.210872588528766,1,"ARSG",FALSE
"Ctx.cnp","BLA_down","psi<1e-04",4.36376068376068,0.210872588528766,0.670958236227891,"NINJ2",FALSE
"BS.Slc6a4","MeA_up","psi<1e-04",4.36945304437564,0.214036040262781,1,"SLC22A3",FALSE
"Cpu.Chat","dACC_up","psi<1e-04",4.32414965986395,0.215304799018726,1,"POPDC3",FALSE
"BS.Slc6a4","MeA_either","psi<0.01",2.37738702968425,0.215358804292606,0.564223719425733,"CALCR;SLC22A3",FALSE
"BS.Slc6a4","dACC_either","psi<0.001",2.41280031125377,0.216293382464356,0.825657510290021,"GATA2;GCHFR",FALSE
"Cpu.Chat","BLA_either","psi<0.001",4.24575424575425,0.216620305253657,0.613322918283909,"DLL3",FALSE
"RetC.Cones","dACC_either","psi<0.001",1.4924512987013,0.216812136576281,0.825657510290021,"SLC8A3;ARHGDIB;CACNA1S;GJD2;GUCA1A;ID1;RLBP1;SAMSN1;PIK3AP1",FALSE
"Ctx.cnp","Amygdala_up","psi<0.05",1.76859099804305,0.218291722627253,0.95502628649423,"ARRDC3;HADH;ARSG;ATG7;PARD3",FALSE
"Cb.grp","BLA_up","psi<0.01",4.1702614379085,0.219344554333117,1,"MDK",FALSE
"Cb.grp","BLA_down","psi<0.01",4.1702614379085,0.219344554333117,0.698406877411164,"SLN",FALSE
"Cb.grp","MeA_down","psi<0.001",4.18390804597701,0.219869095520452,0.543207120165432,"SLN",FALSE
"Cpu.D1","MeA_either","psi<0.05",1.42246404974738,0.220285861784569,0.405789745392627,"ADRA2C;KLF5;ELK1;PRKCH;SLC22A3;SERTAD4;SLC30A10;RHBDL3;STK32A;SCN4B;CHST11;DAPK1",FALSE
"Cb.septin4","Amygdala_either","psi<0.05",1.6014904517932,0.220731942738789,0.594278307373664,"ALDH1A1;EMP2;HSD11B1;IL17RC;MDK;ELOVL2;JAM2",FALSE
"Ctx.glt25d2","Cortex_down","psi<0.001",4.4180790960452,0.22253763882429,0.752818222289721,"SLCO1C1",FALSE
"Ctx.etv1_ts88","BLA_either","psi<0.05",1.73875165106933,0.223189380665441,0.683801153927761,"FMOD;TXNIP;SLCO1C1;RAB3IL1;GLT8D2",FALSE
"Cb.pcp2","dACC_either","psi<0.001",1.73789414414414,0.223529602392477,0.825657510290021,"B3GNT5;NEK2;PTPRR;GCHFR;FOXP4",FALSE
"Cb.grp","Amygdala_down","psi<0.01",4.07928388746803,0.223543262396958,0.652001181991128,"SLN",FALSE
"Ctx.etv1_ts88","Amygdala_either","psi<1e-04",4.11409179056238,0.223599980198858,0.858038150261995,"ATG7",FALSE
