"cellType","Comparison","psi","OddsRatio","pvalue","pvalBH","SymbolsIn","Bonf_sig"
"Cpu.D2","dACC_down","psi<0.01",2.63491075134911,0.323573445698115,1,"RUFY2",FALSE
"Cb.Neurod1","dlPFC_down","psi<0.05",2.66165890816758,0.326057200646973,1,"MYH14",FALSE
"Epi","MeA_down","psi<0.05",1.73990597345133,0.326743033446675,0.635333676146312,"PROKR2;PKP2",FALSE
"RetC.Cones","BLA_either","psi<0.01",1.74877192982456,0.327950941575391,1,"RGS5;KDM3B",FALSE
"Cb","dlPFC_up","psi<0.05",1.74992967651195,0.328166130586898,1,"EXPH5;RGS8",FALSE
"Cpu","dACC_up","psi<0.01",2.57070707070707,0.328633474540163,1,"RASD2",FALSE
"Epi.Chat","MeA_either","psi<0.01",1.72658920027341,0.328681111085558,1,"TBC1D10A;SPA17",FALSE
"Cb.cnp","dACC_up","psi<0.05",0.441033050388297,0.328744105145022,0.767069578671717,"IL1RAP;SEZ6L2",FALSE
"Spc","Cortex_either","psi<0.05",0.55221958658082,0.331303499605871,0.724726405387842,"MCF2;SLC17A6;ARHGEF1;PLXNB1",FALSE
"Cb.cnp","Cortex_either","psi<0.01",0.444583953651056,0.332349374384843,0.991274957661948,"CTSC;RNF130",FALSE
"Cb.Lypd6","Cortex_either","psi<1e-04",2.55575757575758,0.333289216661366,1,"ASGR1",FALSE
"Cb.cnp","BLA_up","psi<0.05",2.71643109540636,0.333337108057478,1,"MKRN3",FALSE
"Cb.Grm2","Amygdala_down","psi<0.05",2.55744336569579,0.333416043691225,1,"GAD1",FALSE
"Cb","Amygdala_up","psi<0.05",2.6233164983165,0.334593710588847,1,"HSD11B1",FALSE
"Spc.Chat","MeA_either","psi<0.05",1.5545579249283,0.336484267496909,0.80642090389275,"GRIK4;GPR3;HPN;NEBL",FALSE
"Cpu.Chat","MeA_down","psi<0.01",2.47906523855891,0.337954970206796,0.761573789749358,"TACR3",FALSE
"Spc","BLA_either","psi<0.01",2.46756021756022,0.340310871928356,1,"IGF1",FALSE
"Ctx","Cortex_down","psi<0.05",2.47037037037037,0.341253752863529,1,"CRHBP",FALSE
"Cb.grp","BLA_down","psi<0.05",2.47037037037037,0.341253752863529,1,"TIMP4",FALSE
"Cb.Lypd6","MeA_down","psi<0.01",2.44788461538462,0.341369973877477,0.761573789749358,"GPR22",FALSE
"Hyp","Cortex_up","psi<0.05",1.53303100870205,0.341556578478452,0.703204720396813,"CAMTA1;SLC17A6;DISP2;HRH3",FALSE
"Cb","Cortex_up","psi<0.01",1.67032967032967,0.343017750280174,1,"LIN7A;TSPAN9",FALSE
"Cb.Neurod1","dlPFC_either","psi<0.05",1.67696216071667,0.343239812151236,1,"EXPH5;MYH14",FALSE
"Cpu.D2","BLA_either","psi<0.05",1.68393992693817,0.343983669608538,1,"RHBDL3;NETO2",FALSE
"Ctx.etv1_ts88","Amygdala_either","psi<0.05",1.67543149946063,0.346666199044186,1,"CRHBP;RGS5",FALSE
"Epi","MeA_down","psi<0.01",2.38780487804878,0.348148018171135,0.761573789749358,"PROKR2",FALSE
"RetC.Cones","Cortex_down","psi<0.001",2.39924242424242,0.349253788707138,1,"ANXA1",FALSE
"RetC.Cones","BLA_down","psi<0.001",2.39924242424242,0.349253788707138,1,"RGS5",FALSE
"Ctx.pnoc","dACC_up","psi<0.01",2.37953610175832,0.349333135702005,1,"ZBTB38",FALSE
"Cb.pcp2","dlPFC_up","psi<0.01",2.36570363466915,0.352089031368384,0.953139508199722,"RGS8",FALSE
"Cb.pcp2","dlPFC_either","psi<0.05",1.64062295511059,0.352767151417406,1,"INPP4A;RGS8",FALSE
"Ctx","Cortex_either","psi<0.01",2.36606808829031,0.353781569056469,0.991274957661948,"MPPED1",FALSE
"Cpu.D2","dlPFC_up","psi<0.01",2.34931506849315,0.354023245902754,0.953139508199722,"RASD2",FALSE
"Ctx.etv1_ts88","MeA_either","psi<0.001",2.33756205184777,0.354475052362293,1,"LMCD1",FALSE
"Ctx.pdgfrajd340","Amygdala_up","psi<0.05",2.43270735524257,0.355103332086472,1,"MKRN3",FALSE
"Cb.Aldh1L1","BLA_down","psi<0.05",1.64768778401497,0.356256285390357,1,"TIMP4;MICAL1",FALSE
"Ctx.Aldh1L1","Cortex_down","psi<0.01",2.33204419889503,0.35715976657831,1,"ADHFE1",FALSE
"Cb.Neurod1","dlPFC_either","psi<0.01",2.28946894689469,0.360056335317107,1,"EXPH5",FALSE
"Cb.cnp","MeA_either","psi<0.001",1.60457724094088,0.360346660951157,1,"PLOD1;PRR5L",FALSE
"Ctx.pdgfrajd340","Amygdala_either","psi<0.05",1.62248366013072,0.360714732333017,1,"RELL1;MKRN3",FALSE
"Epi.Chat","MeA_down","psi<0.001",2.27602862254025,0.361498669971408,1,"SPA17",FALSE
"Ctx.cnp","Cortex_either","psi<0.05",0.613563459559788,0.361731204306864,0.744740714749426,"PRICKLE1;CTSC;SEZ6L2;RNF130;PCBP4",FALSE
"Ctx.pdgfrajd340","BLA_down","psi<0.01",2.29347826086956,0.361858650841078,1,"MICAL1",FALSE
"Ctx.cort","dACC_either","psi<0.01",2.27336197636949,0.362766069525963,1,"PPL",FALSE
"BF","Cortex_down","psi<0.05",2.2809009009009,0.363417546177873,1,"CAPSL",FALSE
"Cb.pcp2","MeA_either","psi<0.01",1.59330808080808,0.363485318931142,1,"DUSP2;LMO2",FALSE
"Ctx.glt25d2","dACC_up","psi<0.01",2.25376572744994,0.364442058357274,1,"MPPED1",FALSE
"Cb.septin4","dACC_down","psi<0.05",1.60950520833333,0.365480342518777,1,"PLXNB1;PXMP4",FALSE
"Spc.Chat","MeA_up","psi<0.01",2.24038800705467,0.366694947641278,1,"HPN",FALSE
"Epi","Cortex_either","psi<0.01",1.5786175346243,0.368187841417295,0.991274957661948,"SLC17A6;CAPSL",FALSE
"Cb.septin4","BLA_down","psi<0.01",2.23192239858907,0.369616355449601,1,"TIMP4",FALSE
"BF.Chat","dACC_up","psi<0.05",1.56931309109009,0.370438188009698,0.804785892499321,"AMIGO1;RASD2",FALSE
"RetR.Rods","Cortex_down","psi<0.01",2.22,0.371156906729149,1,"HIPK2",FALSE
"Cpu.Chat","Cortex_down","psi<0.05",2.20820244328098,0.372693814320713,1,"TATDN1",FALSE
"RetR.Rods","Cortex_either","psi<0.001",1.55924229293054,0.373736509715141,1,"RCVRN;STK35",FALSE
"Cb.cnp","dACC_either","psi<0.01",0.329794556814572,0.375573699736945,1,"IL1RAP",FALSE
"Cb.Aldh1L1","BLA_down","psi<0.01",2.18497409326425,0.375756731747033,1,"TIMP4",FALSE
"RetC.Cones","dACC_down","psi<0.001",2.1806129476584,0.375790100997165,1,"ANXA1",FALSE
"Cb.Lypd6","Cortex_up","psi<0.001",2.16800684345595,0.377173562632864,1,"ASGR1",FALSE
"RetR.Rods","Amygdala_up","psi<0.05",2.24673913043478,0.377641288494248,1,"RCVRN",FALSE
"Spc.Chat","dlPFC_either","psi<0.05",1.55084850737025,0.37794423688206,1,"SLC29A4;SLC35F2",FALSE
"Ctx.Aldh1L1","MeA_up","psi<0.05",1.55217932752179,0.378910911059895,1,"SLC30A10;CCDC80",FALSE
"Ctx.cnp","dACC_either","psi<0.05",0.545868488013928,0.37929815444595,0.900691242643609,"PRICKLE1;IL1RAP;SEZ6L2",FALSE
"Spc","MeA_up","psi<0.01",2.13754208754209,0.380285834830156,1,"PRR5L",FALSE
"Ctx.Aldh1L1","dACC_down","psi<0.01",2.11953792064289,0.384103652249113,1,"ADHFE1",FALSE
"Ctx.pdgfrajd340","BLA_either","psi<0.05",1.53684210526316,0.384663708690408,1,"MICAL1;MKRN3",FALSE
"Ctx.Aldh1L1","Cortex_either","psi<0.05",0.51771697690065,0.385138486938763,0.748880391269818,"TMEM44;PTGES;ADHFE1",FALSE
"Epi","Cortex_up","psi<0.001",2.10761809713906,0.385323328306023,1,"SLC17A6",FALSE
"Ctx.cort","BLA_either","psi<0.05",2.08399079552926,0.388300887994182,1,"NXPH2",FALSE
"Cpu.D2","dACC_up","psi<0.001",2.07119582926035,0.388855483243929,1,"RASD2",FALSE
"Cpu.D1","dACC_either","psi<0.001",2.07502451781628,0.388972669320269,1,"RASD2",FALSE
"Hyp","Cortex_down","psi<0.05",2.08613861386139,0.389361684095211,1,"CAPSL",FALSE
"BF.Chat","dlPFC_up","psi<0.05",2.07567567567568,0.389722926998876,1,"RASD2",FALSE
"BS.chat","MeA_down","psi<0.05",1.50829326923077,0.389883727567529,0.718206866571764,"GPR3;LXN",FALSE
"Cb.septin4","Cortex_either","psi<0.001",1.50385189608838,0.390261854508589,1,"FZD1;PTGR1",FALSE
"BF","dACC_down","psi<0.05",2.07305487305487,0.390677021252363,1,"CAPSL",FALSE
"BS.chat","Cortex_up","psi<1e-04",2.05049360737984,0.393367079734951,1,"SLC29A4",FALSE
"Cb.Grm2","BLA_down","psi<0.05",2.04498381877023,0.395315807440183,1,"GAD1",FALSE
"Ctx.Aldh1L1","dACC_either","psi<1e-04",2.03071508558631,0.395355399466129,1,"ADHFE1",FALSE
"RetC.Cones","BLA_up","psi<0.05",2.16922253922967,0.396352511846105,1,"MKRN3",FALSE
"RetR.Rods","dlPFC_up","psi<0.05",1.49818445896877,0.396951915731506,1,"RCVRN;KLHL36",FALSE
"RetR.Rods","Amygdala_either","psi<0.05",1.49818445896877,0.396951915731506,1,"RCVRN;RHBDL3",FALSE
"Cb.septin4","dACC_down","psi<0.01",2.0285393618727,0.397182275706534,1,"PXMP4",FALSE
"Ctx.cort","MeA_either","psi<0.05",1.47894428152493,0.39760755893514,0.80642090389275,"KLF5;EGR2",FALSE
"BS.chat","Cortex_up","psi<0.05",1.48599937934162,0.397633212721949,0.741537132676977,"ITGA3;ADAM23;SLC29A4;DEXI;FBXO31",FALSE
"RetR.Rods","dACC_up","psi<1e-04",2.0061553030303,0.398358810369,1,"RCVRN",FALSE
"Cb","MeA_either","psi<0.05",1.4747043677284,0.399260998199731,0.80642090389275,"HPN;KCNC1;RFX7;SASS6;GPR22",FALSE
"Cb.Aldh1L1","dACC_down","psi<0.05",1.49285368217054,0.399815306268466,1,"PLXNB1;PXMP4",FALSE
"Cpu.Chat","dACC_down","psi<0.05",2.00698080279232,0.400409574189951,1,"TATDN1",FALSE
"Ctx","Amygdala_either","psi<0.05",2.00189663347558,0.400591931970961,1,"CRHBP",FALSE
"Cb.septin4","dlPFC_up","psi<0.05",0,0.403106349296754,1,"",FALSE
"Cb.cnp","dACC_down","psi<0.05",0,0.403192842012508,1,"",FALSE
"Ctx.cnp","dlPFC_up","psi<0.05",0,0.405055305756204,1,"",FALSE
"Cpu","BLA_down","psi<0.05",1.97668231611894,0.405600597191942,1,"NETO2",FALSE
"Cb.cnp","MeA_down","psi<0.01",0,0.406918090972118,0.837772540236713,"",FALSE
"Ctx.Aldh1L1","dACC_up","psi<0.01",0,0.407695436743973,1,"",FALSE
"Ctx.pdgfrajd340","dACC_up","psi<0.01",0,0.407800445383898,1,"",FALSE
"Ctx.pdgfrajd340","Cortex_either","psi<0.001",0,0.40786806600876,1,"",FALSE
"Epi.Chat","dACC_either","psi<0.01",0,0.40793586510586,1,"",FALSE
"Ctx.cnp","Cortex_up","psi<0.001",0,0.408523313150224,1,"",FALSE
"Cpu.Chat","dACC_up","psi<0.05",0,0.408757512254941,0.804785892499321,"",FALSE
"Cb.Aldh1L1","dACC_up","psi<0.01",0,0.409206724899368,1,"",FALSE
"RetC.Cones","Amygdala_either","psi<0.001",1.94425675675676,0.409505253138482,1,"RGS5",FALSE
"Cb.cnp","dACC_either","psi<0.001",0,0.409558875961293,1,"",FALSE
"Ctx.glt25d2","Amygdala_down","psi<0.05",1.95615671641791,0.410429955198033,1,"CRHBP",FALSE
"RetC.Cones","MeA_either","psi<0.001",0,0.41057014324452,1,"",FALSE
"Cpu.D2","MeA_up","psi<0.01",1.93044140030441,0.410897915450908,1,"RFX7",FALSE
"Ctx.cnp","Amygdala_up","psi<0.05",1.99789644012945,0.412565692538557,1,"MKRN3",FALSE
"RetR.Rods","MeA_up","psi<0.05",0,0.413280737866662,1,"",FALSE
"Cb.Grm2","dACC_up","psi<0.05",0,0.413889887571079,0.804785892499321,"",FALSE
"Cpu","dACC_either","psi<0.01",1.90842105263158,0.414109221647158,1,"RASD2",FALSE
"RetC.Cones","dlPFC_down","psi<0.01",1.95259699624531,0.414504899711386,1,"HPS5",FALSE
"Ctx.pnoc","dlPFC_either","psi<0.05",1.89225037257824,0.416504905405159,1,"PTHLH",FALSE
"Cb.Neurod1","Cortex_up","psi<0.05",1.39189915364292,0.417454793141555,0.741537132676977,"LIN7A;GABRD;KCNC1;SRGAP3;TMEM109",FALSE
"RetR.Rods","MeA_either","psi<0.01",0,0.417709479612629,1,"",FALSE
"Hyp","dACC_down","psi<0.05",1.8960396039604,0.417862165904264,1,"CAPSL",FALSE
"Cb.Neurod1","Amygdala_down","psi<0.05",1.88429256594724,0.422022512277162,1,"FOS",FALSE
"Cb.Lypd6","dACC_either","psi<0.05",0,0.423344562710153,0.900691242643609,"",FALSE
"Ctx.cnp","Cortex_up","psi<0.05",0.580935594512195,0.423735504386844,0.741537132676977,"PRICKLE1;CTSC;SEZ6L2;RNF130",FALSE
"Cpu.D2","MeA_either","psi<0.001",1.84553908747457,0.424071595985636,1,"RFX7",FALSE
"Ctx.pdgfrajd340","MeA_either","psi<0.05",1.36654559950392,0.424077418899555,0.80642090389275,"PLEKHG2;HES1;LMCD1;NCAPD2;MFSD2A",FALSE
"Ctx.Ntsr","Cortex_down","psi<0.05",1.86106194690265,0.424253593477911,1,"CAPSL",FALSE
"Ctx.Ntsr","BLA_down","psi<0.05",1.86106194690265,0.424253593477911,1,"RELN",FALSE
"Ctx.cnp","Cortex_either","psi<0.001",0,0.424943239060518,1,"",FALSE
"BF","dlPFC_up","psi<0.05",1.84835646457268,0.425225109326876,1,"ACTA2",FALSE
"Epi","Cortex_down","psi<0.05",1.85271659324523,0.425664736631151,1,"CAPSL",FALSE
"RetC.Cones","BLA_either","psi<0.001",1.84425990675991,0.425677415976628,1,"RGS5",FALSE
"Spc.Chat","dlPFC_either","psi<0.01",1.83160173160173,0.426688376870045,1,"SLC29A4",FALSE
"Cb.grp","dACC_either","psi<0.05",0,0.429424313263238,0.900691242643609,"",FALSE
"Cb.Lypd6","Cortex_either","psi<0.001",1.82409812409812,0.429670935239999,1,"ASGR1",FALSE
"Cb.Grm2","MeA_either","psi<0.05",1.69441446303292,0.430366407294796,0.80642090389275,"GPR3;SPA17;LYPD1",FALSE
"Cb","dlPFC_down","psi<0.05",1.8510101010101,0.431153575298232,1,"UNC5C",FALSE
"Ctx.cort","Cortex_up","psi<0.01",1.80567436555461,0.432042992974224,1,"PPL",FALSE
"RetR.Rods","Amygdala_either","psi<0.01",1.79900426742532,0.433781505153246,1,"RCVRN",FALSE
"RetC.Cones","Cortex_either","psi<0.05",0.723146793005115,0.434098678593692,0.768556130501282,"TSPAN9;CTSC;ANXA1;RBL2;TEF;ZDHHC5;CCNL1;PCBP4",FALSE
"Cpu.Chat","Amygdala_either","psi<0.05",1.78944389415594,0.435477839338375,1,"MKRN3",FALSE
"Cpu","MeA_either","psi<0.05",1.63728857776425,0.437177554587057,0.80642090389275,"KLF5;EGR2;SLC30A10",FALSE
"Ctx.pnoc","dACC_either","psi<0.01",1.76649958228906,0.438219102704569,1,"ZBTB38",FALSE
"Cb.Aldh1L1","dlPFC_up","psi<0.01",1.77062036129394,0.438855675655704,1,"ZNRF3",FALSE
"Ctx.cnp","MeA_either","psi<1e-04",1.75994455994456,0.43904506402055,1,"PRR5L",FALSE
"RetR.Rods","Cortex_either","psi<0.05",1.28104331625524,0.439174931715018,0.768556130501282,"HIPK2;ARHGEF1;RCVRN;TNRC6B;USP40;CDON;SUV39H2;STK35;MED13L",FALSE
"Ctx.pdgfrajd340","BLA_either","psi<0.01",1.76295986622074,0.439996146211729,1,"MICAL1",FALSE
"Spc","dlPFC_either","psi<0.01",1.74752066115702,0.441637114404183,1,"APOD",FALSE
"Cb.Aldh1L1","dACC_up","psi<0.05",0.48485208036703,0.442267733392608,0.814703719407437,"EIF4E2;PTGR1",FALSE
"Spc","MeA_either","psi<0.05",0.490709728867624,0.442642951674277,0.80642090389275,"TACR3;PRR5L",FALSE
"Cb.cnp","Amygdala_up","psi<0.05",1.81036513545347,0.44332468823761,1,"MKRN3",FALSE
"Cb.Grm2","MeA_either","psi<0.01",1.73314223314223,0.443949970947687,1,"LYPD1",FALSE
"Ctx.etv1_ts88","dlPFC_down","psi<0.05",1.77239709443099,0.444952403725252,1,"TXNIP",FALSE
"Cb.septin4","Cortex_up","psi<1e-04",1.72332607512248,0.446817905012992,1,"FZD1",FALSE
"BS.chat","Cortex_either","psi<1e-04",1.72522522522523,0.447214398992389,1,"SLC29A4",FALSE
"Cb.Lypd6","MeA_up","psi<0.05",1.70558922558923,0.45008769546056,1,"OCEL1",FALSE
"Cpu.Chat","BLA_either","psi<0.05",1.69740904819439,0.452239052219876,1,"MKRN3",FALSE
"BS","dACC_either","psi<0.05",1.5291132044827,0.453524471767127,0.900691242643609,"MCF2;SLC17A6;PLEKHA6",FALSE
"Cb.grp","MeA_either","psi<0.01",1.68190249072602,0.453632625390445,1,"HS3ST2",FALSE
"RetR.Rods","dlPFC_either","psi<0.05",1.52768394166598,0.45389230366479,1,"RCVRN;KLHL36;GPSM2",FALSE
"Ctx.Ntsr","dACC_down","psi<0.05",1.69147224456959,0.454246123450459,1,"CAPSL",FALSE
"Ctx.pdgfrajd340","dlPFC_down","psi<0.05",1.71651477492405,0.455290490282359,1,"GPSM2",FALSE
"Ctx.glt25d2","dACC_either","psi<0.01",1.67313019390582,0.45565286756226,1,"MPPED1",FALSE
"Epi","dACC_down","psi<0.05",1.68388733146442,0.455713203763764,1,"CAPSL",FALSE
"BF.Chat","MeA_either","psi<0.01",1.65739652696174,0.458411100008302,1,"TACR3",FALSE
"Cb.Grm2","dlPFC_up","psi<0.05",1.6571765940698,0.460336804700048,1,"EXPH5",FALSE
"Cb.Grm2","Amygdala_either","psi<0.05",1.6571765940698,0.460336804700048,1,"GAD1",FALSE
"Ctx.cnp","MeA_either","psi<0.05",1.35993340732519,0.460811945081572,0.80642090389275,"ARC;PLOD1;ERMP1;TRIM13;CDC37L1;PRR5L",FALSE
"RetC.Cones","dlPFC_up","psi<0.05",1.48841201716738,0.461671942968976,1,"EHMT2;TEF;HSPB6",FALSE
"RetC.Cones","Amygdala_either","psi<0.05",1.48841201716738,0.461671942968976,1,"NEDD4;RGS5;MKRN3",FALSE
"Ctx","MeA_up","psi<0.05",1.64496426250812,0.461924847039814,1,"LMTK2",FALSE
"Ctx.pnoc","MeA_down","psi<0.05",1.59987389659521,0.470153470483565,0.822768573346239,"LYPD1",FALSE
"Cb.cnp","dlPFC_either","psi<0.001",1.60037878787879,0.470395236498646,1,"APOD",FALSE
"Cpu","dlPFC_up","psi<0.05",1.60182717929197,0.471569708914946,1,"RASD2",FALSE
"Hyp","dACC_either","psi<0.05",1.43599236641221,0.471754689781204,0.900691242643609,"SLC17A6;DISP2;CAPSL",FALSE
"Cb.pcp2","dlPFC_either","psi<0.01",1.58921630094044,0.472724998223397,1,"RGS8",FALSE
"Cpu.D2","dlPFC_either","psi<0.01",1.57820672478207,0.475044693415438,1,"RASD2",FALSE
"Epi","dACC_up","psi<0.01",1.56356245380636,0.477564972549293,1,"SLC17A6",FALSE
"Cb.Grm2","BLA_either","psi<0.05",1.57194423699278,0.477601568098716,1,"GAD1",FALSE
"Cb.Lypd6","Cortex_up","psi<0.05",1.39921918572225,0.480142798252136,0.800237997086893,"ASGR1;MGAT5B;ARL4C",FALSE
"Ctx.glt25d2","Cortex_down","psi<0.05",1.56417910447761,0.480725764510998,1,"CRHBP",FALSE
"Ctx.Aldh1L1","MeA_up","psi<0.01",1.55285451197053,0.481101800466042,1,"CCDC80",FALSE
"RetR.Rods","dlPFC_down","psi<0.05",1.58529411764706,0.481475562472303,1,"GPSM2",FALSE
"RetR.Rods","dACC_up","psi<0.001",1.54460265303639,0.481649048748876,1,"RCVRN",FALSE
"Cpu.D2","dACC_either","psi<0.001",1.53759398496241,0.483523697806062,1,"RASD2",FALSE
"Cpu","BLA_either","psi<0.05",1.51944143493439,0.489041988455948,1,"NETO2",FALSE
"Ctx.Ntsr","dlPFC_up","psi<0.05",1.50813202583114,0.491829910210441,1,"PLXNA2",FALSE
"Cb.septin4","dACC_either","psi<0.05",0.586240418173995,0.492541964246337,0.900691242643609,"PLXNB1;PXMP4;PTGR1",FALSE
"RetC.Cones","Cortex_up","psi<0.01",0.599562469615946,0.493308428778259,1,"TSPAN9;TEF;ZDHHC5",FALSE
"Cb.Neurod1","BLA_down","psi<0.05",1.50671462829736,0.493359550164269,1,"FOS",FALSE
"Cb.septin4","dACC_up","psi<0.001",1.49036880432229,0.493712584307981,1,"PTGR1",FALSE
"Ctx.cnp","MeA_either","psi<0.01",1.34464592889908,0.494101767888151,1,"PLOD1;TRIM13;PRR5L",FALSE
"RetR.Rods","dACC_either","psi<1e-04",1.48930921052632,0.494271212159271,1,"RCVRN",FALSE
"Cb.septin4","MeA_up","psi<0.01",1.48618459729571,0.495960483951562,1,"PTGR1",FALSE
"Cb.septin4","dlPFC_down","psi<0.05",1.51351351351351,0.497049891497404,1,"TMEM179B",FALSE
"BS","MeA_up","psi<0.05",1.47824561403509,0.497788297726747,1,"PRR5L",FALSE
"Cpu.Chat","MeA_either","psi<0.01",1.44645911734519,0.503975356606139,1,"TACR3",FALSE
"Cb.septin4","Cortex_either","psi<1e-04",1.44995408631772,0.504493677950866,1,"FZD1",FALSE
"Cb.Lypd6","MeA_either","psi<0.01",1.42826576576577,0.508317268295089,1,"GPR22",FALSE
"Spc.Chat","dACC_up","psi<0.05",1.29492146959109,0.508378920494986,0.889663110866226,"CHGA;ADAM23;PLEKHA6",FALSE
"Ctx.Ntsr","BLA_either","psi<0.05",1.43056501021103,0.509643901264574,1,"RELN",FALSE
"Epi","dACC_either","psi<0.05",1.27389312977099,0.514680710082062,0.900691242643609,"MCF2;SLC17A6;CAPSL",FALSE
"Ctx.Aldh1L1","Amygdala_down","psi<0.05",1.4212204007286,0.515025872159546,1,"TIMP4",FALSE
"Ctx.Ntsr","Cortex_up","psi<0.01",1.403082723442,0.515153324284275,1,"GRM5",FALSE
"Cb","dACC_up","psi<0.01",1.39251207729469,0.517011966501278,1,"LIN7A",FALSE
"BF.Chat","dlPFC_either","psi<0.05",1.39438016528926,0.517262013223746,1,"RASD2",FALSE
"RetC.Cones","MeA_up","psi<0.05",0.384466634965922,0.517382210146211,1,"QRFPR",FALSE
"RetC.Cones","Amygdala_up","psi<0.05",1.44567284831194,0.517715654967369,1,"MKRN3",FALSE
"Cb.cnp","MeA_either","psi<1e-04",1.37631607511126,0.521118275182781,1,"PRR5L",FALSE
"Cb.Aldh1L1","dlPFC_down","psi<0.05",1.4040277619752,0.522725735777515,1,"TMEM179B",FALSE
"Cpu.Chat","Cortex_up","psi<0.05",0.392387998871367,0.523918863741165,0.833507283224581,"MGAT5B",FALSE
"RetC.Cones","Amygdala_down","psi<0.01",1.38231382978723,0.524635857206901,1,"RGS5",FALSE
"Ctx.Aldh1L1","Cortex_either","psi<1e-04",1.35708145282613,0.527196333129591,1,"ADHFE1",FALSE
"Ctx.cnp","dACC_either","psi<0.01",0.363787375415282,0.528594209382861,1,"IL1RAP",FALSE
"Cb.septin4","MeA_either","psi<0.001",1.32799078147915,0.533588905359318,1,"PTGR1",FALSE
"Epi.Chat","MeA_either","psi<0.001",1.32799078147915,0.533588905359318,1,"SPA17",FALSE
"Ctx.Aldh1L1","Cortex_either","psi<0.01",0.348652268541771,0.534630272024743,1,"ADHFE1",FALSE
"Cpu.D2","Amygdala_down","psi<0.05",1.33119658119658,0.537783223021914,1,"RHBDL3",FALSE
"Cpu","MeA_up","psi<0.05",1.31622326551904,0.538082977637471,1,"SLC30A10",FALSE
"BF","Cortex_either","psi<0.05",1.40817131586362,0.53837333103313,0.897288885055217,"GRM5;PDE1B;SHISA9;CAPSL",FALSE
"RetC.Cones","dlPFC_either","psi<0.001",1.30609504132231,0.540160193348443,1,"HPS5",FALSE
"Cb.Neurod1","dACC_up","psi<0.01",1.26752675267527,0.54998484219546,1,"LIN7A",FALSE
"Epi.Chat","dACC_down","psi<0.05",1.27110570588831,0.551860261078908,1,"PXMP4",FALSE
"Ctx.glt25d2","Amygdala_either","psi<0.05",1.26754739814441,0.552250140734433,1,"CRHBP",FALSE
"Spc.Chat","dACC_down","psi<0.05",1.26676767676768,0.553071931148357,1,"ARHGEF4",FALSE
"Ctx.pdgfrajd340","dlPFC_either","psi<0.01",1.24851778656126,0.556139982322782,1,"GPSM2",FALSE
"BF","dlPFC_either","psi<0.05",1.24167076167076,0.558098702652958,1,"ACTA2",FALSE
"Spc.Chat","dACC_either","psi<0.05",1.28919968919969,0.558191875843935,0.929386283706715,"CHGA;ARHGEF4;ADAM23;PLEKHA6",FALSE
"Cb.Neurod1","dlPFC_up","psi<0.05",1.22097997277853,0.565570347740385,1,"EXPH5",FALSE
"Cb.Neurod1","Amygdala_either","psi<0.05",1.22097997277853,0.565570347740385,1,"FOS",FALSE
"BS.chat","Cortex_up","psi<0.001",1.2017869023857,0.569444993270218,1,"SLC29A4",FALSE
"Cpu.D1","Amygdala_down","psi<0.05",1.2151799687011,0.570007407381326,1,"RHBDL3",FALSE
"Ctx.pdgfrajd340","Amygdala_down","psi<0.05",1.2151799687011,0.570007407381326,1,"RELL1",FALSE
"RetC.Cones","dACC_up","psi<1e-04",1.19588407438875,0.570718420879357,1,"ZDHHC5",FALSE
"Ctx.Aldh1L1","dACC_either","psi<0.001",1.18994360902256,0.572629789853449,1,"ADHFE1",FALSE
"Cb.cnp","Amygdala_either","psi<0.01",1.19461362771222,0.573376420010176,1,"MKRN3",FALSE
"Cb.Aldh1L1","dlPFC_either","psi<0.01",1.18944889307584,0.573465841531602,1,"ZNRF3",FALSE
"Ctx.Ntsr","Cortex_either","psi<0.01",1.1805087916199,0.576224371126038,1,"GRM5",FALSE
"Cb.Lypd6","MeA_down","psi<0.05",1.17892773892774,0.57627404349124,0.880895471949207,"GPR22",FALSE
"Cb.Neurod1","BLA_either","psi<0.05",1.15818114738978,0.584249687841664,1,"FOS",FALSE
"RetR.Rods","dACC_either","psi<0.001",1.14666183531117,0.585919054554535,1,"RCVRN",FALSE
"Cb.Grm2","Cortex_up","psi<0.01",1.14688804209762,0.58616367143795,1,"RPP25",FALSE
"Cb.Aldh1L1","Cortex_either","psi<0.05",0.738584844559586,0.586235577960288,0.909242845821194,"FZD1;PLXNB1;ROR2;EIF4E2;FKBP9;PTGR1",FALSE
"Spc","dACC_up","psi<0.05",0.551333691371285,0.587700747407585,0.935420780073677,"MCF2;SLC17A6",FALSE
"RetR.Rods","dACC_up","psi<0.05",0.54759681650438,0.587978776046311,0.935420780073677,"RCVRN;SUV39H2",FALSE
"Cb.grp","MeA_down","psi<0.05",1.1370220422852,0.589309230872649,0.880895471949207,"HS3ST2",FALSE
"Cb.cnp","BLA_either","psi<0.01",1.13317081979054,0.592110180166694,1,"MKRN3",FALSE
"Epi.Chat","dlPFC_up","psi<0.05",1.13332730724035,0.592298894444253,1,"ITGA3",FALSE
"Epi.Chat","Amygdala_either","psi<0.05",1.13332730724035,0.592298894444253,1,"RDH5",FALSE
"Ctx.Aldh1L1","Cortex_down","psi<0.05",1.13642987249545,0.592433275722766,1,"ADHFE1",FALSE
"Cb.cnp","Cortex_up","psi<0.01",0.528928434586402,0.592558381955709,1,"CTSC;RNF130",FALSE
