"cellType","Comparison","psi","OddsRatio","pvalue","pvalBH","SymbolsIn","Bonf_sig"
"Cb.Aldh1L1","BLA_either","psi<0.001",3.555960218518,0.115268375194,0.806878626357997,"MDK;A2M",FALSE
"Spc.Chat","dlPFC_up","psi<0.01",2.61186931348222,0.115290603697383,0.872074904719504,"ENPEP;ESD;AKAP12",FALSE
"BS.chat","Cortex_down","psi<1e-04",3.58304988662132,0.115515730757762,0.673841762753611,"LCP1;CHODL",FALSE
"Ctx.Aldh1L1","dACC_down","psi<1e-04",3.55455820476858,0.11599227780191,0.676621620511141,"ID3;NKAIN4",FALSE
"Ctx.pdgfrajd340","Cortex_either","psi<0.001",0,0.116847750735701,0.408967127574955,"",FALSE
"RetR.Rods","dlPFC_either","psi<0.05",1.63377049180328,0.117279186876539,0.373161049152623,"AQP1;NRL;DPYSL4;PLCH1;BBS9;CC2D1B;RNF213;GTF2F2;GPSM2;ARL4D;AKAP12",FALSE
"Cpu.Chat","dACC_either","psi<0.01",2.20717061109149,0.118438023578717,0.518166353156889,"FGFR1;RSPH4A;GLRA2;POPDC3",FALSE
"Ctx.Ntsr","Amygdala_either","psi<0.01",3.49345820134968,0.118835515821869,0.52216771929618,"TRBC2;ATG7",FALSE
"Ctx","Amygdala_down","psi<0.05",2.57416853703326,0.119226269021325,0.260807463484148,"TRBC2;CRHBP;ARHGAP15",FALSE
"Ctx.Ntsr","dACC_down","psi<0.05",0,0.119723503082517,0.292240630848546,"",FALSE
"Epi.Chat","dlPFC_up","psi<0.05",0,0.119901317744005,0.53171909532949,"",FALSE
"Ctx.Aldh1L1","Amygdala_either","psi<0.05",1.82306397306397,0.120173554917099,0.300433887292747,"HAPLN1;IGFBP2;MICAL1;MDK;ELOVL2;SLCO1C1;JAM2",FALSE
"Ctx.cort","MeA_down","psi<0.05",2.56128246753247,0.120337802969877,0.281599750490919,"CORT;CRHBP;ADAMTS8",FALSE
"Ctx.Ntsr","BLA_up","psi<0.01",8.16794380587484,0.12065241176794,1,"ATG7",FALSE
"Cb.Aldh1L1","MeA_down","psi<0.05",1.8262358546754,0.120685607353251,0.281599750490919,"CTF1;ID2;ID3;ALDH1A2;TTR;PPP1R3C;MYL9",FALSE
"BS.chat","BLA_down","psi<0.05",2.1816914902883,0.121370115782634,0.498045734385234,"LGI2;FBXO9;PDGFD;CRTAC1",FALSE
"Hyp","dlPFC_up","psi<0.05",2.17570611679085,0.121535793218169,0.53171909532949,"NHSL2;DISP2;SGSM1;DZIP1",FALSE
"Epi.Chat","BLA_either","psi<0.05",0,0.122034558927129,0.474578840272168,"",FALSE
"Cb.grp","MeA_down","psi<1e-04",8.13775510204082,0.123050199792,0.80882600935581,"SLN",FALSE
"Cb.septin4","Amygdala_down","psi<0.001",3.39572192513369,0.123685538292241,0.444180049151666,"UCP2;A2M",FALSE
"Cb.Aldh1L1","dlPFC_down","psi<1e-04",7.95703611457036,0.124262826171388,0.869839783199718,"KCNJ16",FALSE
"RetC.Cones","Amygdala_either","psi<0.001",2.15165917362449,0.124833224778454,0.436916286724589,"LPCAT2;ELOVL2;SAMSN1;ANTXR2",FALSE
"Spc.Chat","dlPFC_either","psi<0.01",2.14942233632863,0.125265479155649,0.531965958420725,"ENPEP;ESD;LCP1;AKAP12",FALSE
"RetC.Cones","Amygdala_down","psi<0.001",2.49920729290527,0.126908585471904,0.444180049151666,"LPCAT2;ELOVL2;SAMSN1",FALSE
"Ctx.Ntsr","dACC_up","psi<0.01",3.34529621322074,0.127328493616526,1,"NOTCH2;ATG7",FALSE
"Cb.Aldh1L1","Cortex_down","psi<0.01",2.07596409574468,0.127507558308806,0.409515271833545,"ALDH1A1;CYBA;KCNJ16;THBS3;A2M;NKAIN4",FALSE
"Spc","dlPFC_up","psi<0.01",2.49013806706114,0.127525206777113,0.872074904719504,"MCF2;ENPEP;AKAP12",FALSE
"Ctx.glt25d2","dlPFC_either","psi<0.001",8.20790155440415,0.127756387520578,0.745245593870036,"MPPED1",FALSE
"Ctx","BLA_down","psi<0.05",2.48777120315582,0.128068903127632,0.498045734385234,"NPY;CRHBP;GLT8D2",FALSE
"Spc","dACC_down","psi<0.001",3.33614219881501,0.128121690657127,0.640608453285635,"S100A8;NMU",FALSE
"BF.Chat","Cortex_either","psi<0.01",2.14411157024793,0.128284191927823,0.323017476843179,"CRABP1;SLN;RGS10;POPDC3",FALSE
"Cb.Lypd6","Amygdala_up","psi<0.001",7.61369047619048,0.128429369777723,1,"STARD5",FALSE
"Cb.Lypd6","MeA_down","psi<0.01",3.31384575231632,0.128578077756889,0.334395092243669,"NFKBIE;ADAMTS8",FALSE
"Cb.Lypd6","Cortex_down","psi<0.01",2.48500986193294,0.128704799719114,0.409515271833545,"SLA;NUDT22;CHST9",FALSE
"Ctx.Aldh1L1","Cortex_down","psi<0.001",2.48500986193294,0.128704799719114,0.37538899918075,"ID3;PAPSS2;NKAIN4",FALSE
"Cb.Grm2","dlPFC_up","psi<0.01",3.30899608865711,0.129090660245003,0.872074904719504,"FGF5;DCP2",FALSE
"Cpu.D2","Cortex_either","psi<0.01",1.77349570200573,0.129206990737272,0.323017476843179,"ADRA2C;ARHGDIB;ASH1L;RAB11FIP3;CRTC1;INF2;RASD2",FALSE
"Ctx.glt25d2","Amygdala_either","psi<0.01",3.30552659019812,0.129614888246805,0.52216771929618,"MPEG1;SLCO1C1",FALSE
"Cb","MeA_down","psi<0.05",2.04356076231334,0.12981731806304,0.2839753832629,"FUT9;IGF2;TTR;SLC13A4;ATOH7;TSPAN4",FALSE
"Spc","dACC_down","psi<0.05",1.66166556311322,0.130272370916802,0.292240630848546,"ART3;C1QB;KCNJ16;S100A8;A2M;ABCC4;PHF20L1;SLC25A13;NMU",FALSE
"Hyp","dlPFC_either","psi<0.05",2.02246462900961,0.131542833559282,0.383666597881239,"NHSL2;C1QC;SST;DISP2;SGSM1;DZIP1",FALSE
"Cb.Aldh1L1","Cortex_either","psi<1e-04",3.36238902340597,0.131995402318157,1,"KCNJ16;MDK",FALSE
"Cb.septin4","MeA_up","psi<0.05",0.232148932148932,0.132637461431452,0.800433753858925,"SLC46A1",FALSE
"Cb.Aldh1L1","BLA_up","psi<0.001",7.34770114942529,0.132929320936229,1,"MDK",FALSE
"Epi","MeA_down","psi<0.01",3.23151330024182,0.133758036897467,0.334395092243669,"PROKR2;RAMP3",FALSE
"Ctx.Aldh1L1","Amygdala_either","psi<0.01",2.09038701622971,0.134271699247589,0.52216771929618,"HAPLN1;IGFBP2;MDK;SLCO1C1",FALSE
"Cb.Grm2","BLA_either","psi<0.01",3.22619198982835,0.134350977969363,0.704312351357434,"ITGAE;LGI2",FALSE
"Spc","BLA_either","psi<0.01",2.42730769230769,0.134500540310913,0.704312351357434,"ART3;IGF1;KLHL14",FALSE
"Ctx.Aldh1L1","Amygdala_down","psi<0.01",2.42843382777885,0.134765304327482,0.589598206432733,"HAPLN1;IGFBP2;SLCO1C1",FALSE
"RetC.Cones","BLA_down","psi<0.001",2.41532567049808,0.136216693141154,0.953516851988076,"KIF22;GJD2;GPC3",FALSE
"Cb.Grm2","BLA_either","psi<0.05",2.07790702487892,0.13646889993795,0.477641149782824,"HAPLN1;ITGAE;PNOC;LGI2",FALSE
"Ctx.cort","dlPFC_either","psi<0.01",3.21138211382114,0.136791246451043,0.531965958420725,"CORT;SST",FALSE
"Cb.Aldh1L1","MeA_up","psi<0.05",0.215350800070336,0.137217214947244,0.800433753858925,"SLC46A1",FALSE
"Ctx.pnoc","dACC_either","psi<0.01",2.41593774118858,0.138297000842369,0.537821669942546,"NPY;CORT;HAPLN1",FALSE
"Cb.pcp2","Amygdala_down","psi<0.05",2.06968468095672,0.13878080990732,0.285725196868011,"BCL11A;LCP1;TWIST1;ARHGAP15",FALSE
"Cpu.D1","MeA_up","psi<0.01",2.38416477702192,0.139651563447175,1,"ELK1;TEF;RASD2",FALSE
"Cpu.D1","Cortex_either","psi<0.001",2.40954159155292,0.140184849886658,0.44604270418482,"ADRA2C;RAB11FIP3;RASD2",FALSE
"Cb.grp","BLA_either","psi<0.01",3.12939435056124,0.140862470271487,0.704312351357434,"MDK;A2M",FALSE
"Cb.Neurod1","MeA_either","psi<0.05",1.81126009279895,0.14223898590656,0.414863708894133,"LIN7A;REM2;FOS;MMP24;MYT1;SRGAP3;RAMP3;TSPAN4",FALSE
"Ctx.cnp","BLA_up","psi<1e-04",6.77984084880637,0.14303335933181,1,"ARSG",FALSE
"BF.Chat","Cortex_either","psi<0.05",1.7984868325331,0.143291775284686,0.461744427693928,"CHML;CRABP1;PCBD1;RSPH4A;SLN;RGS10;RASD2;POPDC3",FALSE
"BF.Chat","dACC_down","psi<0.05",2.02630517227467,0.144999734852312,0.292240630848546,"CHML;GNG4;RSPH4A;GLRA2",FALSE
"Cb.Grm2","BLA_up","psi<0.01",6.67659352142111,0.145040463650652,1,"ITGAE",FALSE
"RetR.Rods","Cortex_either","psi<0.05",1.45169433795931,0.145119677275235,0.461744427693928,"SMG6;SLC16A6;AQP1;CRABP1;PKNOX1;UPF1;AHDC1;PHF20L1;RTTN;DPYSL4;BBS9;CC2D1B;RNF213;CHST9;SETD5;BICD2;ARL4D;AKAP12",FALSE
"Cb.Lypd6","MeA_either","psi<0.01",2.33872166480862,0.145963771038024,0.464430180575531,"STARD5;NFKBIE;ADAMTS8",FALSE
"Ctx.Aldh1L1","MeA_either","psi<0.001",2.33872166480862,0.145963771038024,1,"CTF1;ID3;LMCD1",FALSE
"Ctx.Aldh1L1","Cortex_either","psi<1e-04",2.35580736543909,0.146656054326793,1,"ID3;PAPSS2;NKAIN4",FALSE
"BF.Chat","Cortex_up","psi<0.05",2.01298701298701,0.147369980806283,0.574727976023658,"CRABP1;PCBD1;RASD2;POPDC3",FALSE
"Cb.septin4","dACC_either","psi<0.001",2.01989164712541,0.147562180164251,0.903315782290645,"UCP2;A2M;NKAIN4;RASL11A",FALSE
"Cb.Aldh1L1","Cortex_up","psi<0.05",1.62388274100873,0.148777059458544,0.574727976023658,"FGFRL1;IL17RC;MDK;S100A6;METRNL;TIMP1;TPMT;MAN1C1;PFKFB4;LONRF3",FALSE
"Cb.grp","BLA_up","psi<0.01",6.47920892494929,0.149041048707788,1,"MDK",FALSE
"Ctx","dlPFC_down","psi<0.01",6.48097412480974,0.14918984970662,0.745949248533098,"TRIM54",FALSE
"BF","BLA_down","psi<0.05",2.29489981785064,0.151317362594971,0.524465089548345,"PNOC;SST;TAC1",FALSE
"Cb.septin4","Cortex_down","psi<1e-04",2.99810156620788,0.152005064429974,0.76002532214987,"UCP2;A2M",FALSE
"Cb.Grm2","dlPFC_either","psi<1e-04",6.56528497409326,0.153863333261365,1,"DCP2",FALSE
"Cb.Aldh1L1","Amygdala_down","psi<0.01",2.27369561292652,0.15428056308831,0.599979967565651,"ALDH1A1;A2M;ELOVL2",FALSE
"BS","Cortex_either","psi<0.001",7.05014084507042,0.154876811827164,0.451724034495895,"TAL1",FALSE
"RetC.Cones","MeA_down","psi<0.001",2.26329022988506,0.155499610853172,0.958562406599202,"AP1S2;BTG2;GEM",FALSE
"Cb","dACC_down","psi<0.05",1.70169596797847,0.155694731455035,0.292240630848546,"KIT;STX3;A2M;PHF20L1;EXPH5;ATOH7;CDT1;OSBPL7",FALSE
"Epi","MeA_down","psi<1e-04",6.1977648202138,0.156299722135885,0.80882600935581,"RAMP3",FALSE
"Ctx.pnoc","dlPFC_down","psi<0.05",2.910927456382,0.157423096370069,0.550980837295242,"CORT;SST",FALSE
"RetR.Rods","MeA_either","psi<0.001",2.25156557523707,0.157568306419908,1,"WDTC1;STK35;HADHA",FALSE
"Cb.Neurod1","dACC_down","psi<0.05",1.81136744050651,0.157653405906061,0.292240630848546,"FOS;DPYSL4;EXPH5;RAMP3;CDT1;SPHKAP",FALSE
"Cpu.D1","dlPFC_either","psi<0.001",2.925,0.157676025301633,0.788380126508165,"RASD2;PUM1",FALSE
"Cpu.D2","dlPFC_up","psi<0.01",2.24554843304843,0.157733555953407,0.872074904719504,"SCN4B;RASD2;PUM1",FALSE
"Ctx.pnoc","dACC_down","psi<1e-04",6.26479289940828,0.157898886956436,0.789494434782178,"NPY",FALSE
"Cb.Aldh1L1","Amygdala_either","psi<0.01",1.95649122807018,0.158055855276283,0.55319549346699,"ALDH1A1;MDK;A2M;ELOVL2",FALSE
"Cpu.D2","dACC_up","psi<0.001",2.90473460965264,0.15827771174606,1,"RAB11FIP3;RASD2",FALSE
"Ctx","dACC_down","psi<0.05",1.95300342359166,0.15864491388921,0.292240630848546,"NPY;COL19A1;CRHBP;RASL11B",FALSE
"Epi.Chat","Cortex_up","psi<1e-04",2.89858058608059,0.159036875186032,1,"GFRA1;MAP3K6",FALSE
"Spc.Chat","Amygdala_down","psi<0.05",1.95568083940177,0.159486844906451,0.310113309540322,"PNOC;LCP1;SLN;CRTAC1",FALSE
"Epi.Chat","MeA_either","psi<0.05",1.6781500067815,0.159605299253564,0.429706574913441,"NR4A2;CXCL11;NXT1;SYT9;SCUBE1;SDR39U1;SOSTDC1;SH3BP4",FALSE
"Epi","MeA_up","psi<0.01",2.87303205346019,0.160466646829384,1,"CIT;PLEKHG1",FALSE
"Ctx.Aldh1L1","dlPFC_either","psi<1e-04",2.8611865942029,0.162988023851137,1,"RPE65;NKAIN4",FALSE
"Spc.Chat","dlPFC_down","psi<1e-04",5.83150684931507,0.163808710979536,0.955550814047292,"LCP1",FALSE
"Spc.Chat","dACC_either","psi<1e-04",2.88367816091954,0.163999589093641,1,"CFI;LCP1",FALSE
"Cb.septin4","dACC_either","psi<0.05",1.45346498994568,0.164223720527708,0.481887831913697,"NPY;ALDH1A1;CYBA;ELMO2;KCNJ16;IL17RC;MICAL1;S100A6;THBS3;UCP2;A2M;LGR6;NKAIN4;RBM24;JAM2;RASL11A",FALSE
"Spc","Amygdala_down","psi<1e-04",5.73483146067416,0.166868440639865,0.760841831857371,"C3",FALSE
"Cb.cnp","Cortex_up","psi<0.05",0.417055593685655,0.16752467985325,0.574727976023658,"MTA3;NRAP;SNX33",FALSE
"Cb.Neurod1","MeA_down","psi<0.05",1.91402870813397,0.167527923887817,0.344910431533741,"REM2;FOS;RAMP3;TSPAN4",FALSE
"Spc.Chat","Cortex_either","psi<0.01",1.75650531286895,0.168038860076793,0.392090673512516,"CFI;GNA14;LCP1;CHODL;POPDC3;AKAP12",FALSE
"Cpu","dACC_either","psi<0.05",1.63357770292583,0.16830918945245,0.481887831913697,"C1QA;C1QB;CRYM;SST;TAC1;ICA1L;RASD2;GLCE",FALSE
"Cb.grp","Amygdala_either","psi<1e-04",5.76086956521739,0.16860251809186,0.910049581451267,"SLN",FALSE
"Ctx.pnoc","dlPFC_down","psi<0.001",5.64295183384887,0.16862638112805,0.983653889913624,"CORT",FALSE
"RetR.Rods","dACC_up","psi<0.01",1.90283308681306,0.168928990641209,1,"PKNOX1;SON;STK35;SETD5",FALSE
"RetC.Cones","dlPFC_down","psi<0.01",1.90394484871697,0.171241254176298,0.749180487021302,"RPE65;ELOVL2;SAMSN1;DCAF17",FALSE
"Cb.Grm2","BLA_down","psi<0.001",5.54652173913043,0.171941358897507,0.956829671328723,"LGI2",FALSE
"Cb.Aldh1L1","dACC_either","psi<0.001",2.16497520470534,0.171977015764382,0.903315782290645,"ALDH1A1;KCNJ16;A2M",FALSE
"Cb","Cortex_down","psi<0.01",2.15162393162393,0.172236291959895,0.502355851549695,"SLA;EXPH5;ATOH7",FALSE
"Ctx.Ntsr","BLA_either","psi<0.05",1.88853299167201,0.172266189896114,0.52682518752855,"GRN;SLCO1C1;ATG7;GLT8D2",FALSE
"Ctx.pnoc","dACC_either","psi<0.001",2.78733333333333,0.172372916421781,0.903315782290645,"NPY;CORT",FALSE
"Cb.Lypd6","BLA_up","psi<0.01",5.50215517241379,0.172667243310489,1,"ZDHHC1",FALSE
"Ctx.etv1_ts88","Amygdala_up","psi<0.001",5.43239795918367,0.173882875530604,1,"ATG7",FALSE
"Cb.Lypd6","dlPFC_up","psi<0.01",2.71958807122935,0.174414980943901,0.872074904719504,"STARD5;PLCH1",FALSE
"Cpu.D2","dACC_either","psi<0.05",1.45122754984347,0.176317860991866,0.481887831913697,"NPM3;SMAD4;ASH1L;KDM4B;HDAC4;RAB11FIP3;TEF;PPP1R16B;TRIM46;CRTC1;SPEN;RASD2;PUM2",FALSE
"Cb.Grm2","Amygdala_down","psi<0.05",2.12660581473969,0.176358232618293,0.324870428507383,"HAPLN1;GAD1;PNOC",FALSE
"Cb.pcp2","dlPFC_either","psi<0.01",0,0.177497729052665,0.605030926326704,"",FALSE
"Ctx.pdgfrajd340","Cortex_up","psi<0.01",0,0.177825179007192,0.92788571732946,"",FALSE
"Hyp","dACC_up","psi<0.05",0,0.177959869436374,0.826860612747534,"",FALSE
"BF","Cortex_up","psi<0.05",0,0.17797333052519,0.574727976023658,"",FALSE
"Cb.cnp","BLA_up","psi<1e-04",5.30203572912339,0.178473971513415,1,"ARSG",FALSE
"Cb.Aldh1L1","dACC_either","psi<0.05",1.43729383338586,0.178986908996516,0.481887831913697,"NPY;ALDH1A1;CYBA;ELMO2;ID3;KCNJ16;IL17RC;MICAL1;S100A6;THBS3;UCP2;A2M;NKAIN4;RBM24;JAM2;RASL11A;USP6NL",FALSE
"Hyp.Hcrt","dACC_up","psi<0.05",0,0.179039341791587,0.826860612747534,"",FALSE
"Spc.Chat","dACC_down","psi<0.001",2.67731359069276,0.179107811389687,0.770557685035409,"CFI;LCP1",FALSE
"Cb.cnp","BLA_either","psi<0.05",0.356527462883054,0.180625778581217,0.52682518752855,"ST6GAL1;ARSG",FALSE
"Ctx.pdgfrajd340","Cortex_up","psi<0.05",0.37079939668175,0.180628792464578,0.574727976023658,"FGFRL1;PARD6G",FALSE
"Spc.Chat","Cortex_up","psi<0.001",2.65994115174443,0.180863350175452,1,"GNA14;POPDC3",FALSE
"Spc","MeA_down","psi<1e-04",5.20448979591837,0.181998239050244,0.80882600935581,"OGN",FALSE
"BS.chat","dlPFC_up","psi<0.05",0,0.182030050953789,0.630714268858879,"",FALSE
"Spc.Chat","dACC_either","psi<0.001",2.09247491638796,0.183683752148998,0.903315782290645,"CFI;LCP1;POPDC3",FALSE
"Cb.septin4","BLA_up","psi<0.001",5.1158781074579,0.184241293821731,1,"MDK",FALSE
"RetR.Rods","dACC_down","psi<0.05",1.65023319779957,0.187217264909866,0.327630213592265,"AQP1;PFKFB2;SLC24A1;PHF20L1;DPYSL4;CC2D1B;CRLF3;CHST9;ARL4D",FALSE
"Ctx.cnp","BLA_down","psi<0.05",0.258906711692697,0.187250927976358,0.524465089548345,"ST6GAL1",FALSE
"Hyp.Hcrt","Amygdala_up","psi<0.05",2.60689940095022,0.187419380722254,1,"CYB5R3;KCNC4",FALSE
"RetR.Rods","dACC_down","psi<1e-04",2.59190988223246,0.187893025448728,0.822031986338184,"AQP1;SLC24A1",FALSE
"Ctx.etv1_ts88","MeA_down","psi<1e-04",5.00392464678179,0.188300844259523,0.80882600935581,"LMCD1",FALSE
"Cb.Grm2","BLA_down","psi<0.05",2.05522875816993,0.188441331456496,0.524465089548345,"HAPLN1;PNOC;LGI2",FALSE
"Epi","dACC_up","psi<0.05",0,0.188996711485151,0.826860612747534,"",FALSE
"BF","dACC_either","psi<0.01",2.61270833333333,0.189316415272127,0.662607453452443,"CRYM;TAC1",FALSE
"BF.Chat","Cortex_up","psi<1e-04",5.05613057324841,0.189450905045754,1,"CRABP1",FALSE
"Ctx.Ntsr","Amygdala_up","psi<0.01",4.92746913580247,0.18954674217302,1,"ATG7",FALSE
"Cpu.D2","Amygdala_down","psi<1e-04",4.9422704378148,0.18996946849274,0.760841831857371,"CD4",FALSE
"RetC.Cones","dlPFC_either","psi<0.01",1.62774676850764,0.190152576845535,0.605030926326704,"RPE65;LIN7C;TLK1;WDR17;MTMR1;ELOVL2;SAMSN1;DCAF17;SEC24B",FALSE
"Ctx.pdgfrajd340","dlPFC_up","psi<0.05",0.243204323983114,0.192430743809353,0.630714268858879,"G2E3",FALSE
"Ctx.pnoc","Cortex_either","psi<0.01",2.03753541076487,0.194378207083307,0.401732285046459,"NPY;CORT;ZBTB38",FALSE
"Ctx","MeA_down","psi<0.01",4.81821617535903,0.194555375425331,0.453962542659106,"NPAS4",FALSE
"Cb.cnp","BLA_down","psi<0.05",0.234598248578891,0.194801318975099,0.524465089548345,"ST6GAL1",FALSE
"Cb.pcp2","Cortex_either","psi<0.01",0.240388538125304,0.195127109879708,0.401732285046459,"STIL",FALSE
"Ctx.pnoc","Cortex_down","psi<1e-04",4.9449433814916,0.195137747790024,0.853727646581353,"NPY",FALSE
"RetR.Rods","dACC_either","psi<1e-04",2.02465206602654,0.195594772381934,1,"AQP1;SLC24A1;STK35",FALSE
"Spc.Chat","Amygdala_down","psi<1e-04",4.77715355805243,0.19564504247761,0.760841831857371,"LCP1",FALSE
"Cb.grp","BLA_down","psi<0.001",4.77998500749625,0.195658752151254,0.956829671328723,"A2M",FALSE
"BS.chat","dlPFC_down","psi<1e-04",4.72565716401333,0.196962686519068,0.984813432595338,"LCP1",FALSE
"Ctx.pdgfrajd340","BLA_up","psi<0.001",4.72821653689284,0.197546581711218,1,"CCNA2",FALSE
"Cb.Aldh1L1","BLA_either","psi<1e-04",4.74292101341282,0.198262655502497,1,"MDK",FALSE
"Cb.pcp2","Cortex_either","psi<0.05",0.49490456163054,0.198880885982135,0.563362829337734,"LCP1;STIL;RNF166;SNAPC3",FALSE
"Cb","Cortex_either","psi<0.001",2.52037933817595,0.200869439299929,0.502173598249822,"SLA;ATOH7",FALSE
"Cb.grp","Cortex_either","psi<0.001",2.52037933817595,0.200869439299929,0.502173598249822,"A2M;SLN",FALSE
"RetC.Cones","MeA_down","psi<1e-04",2.46450106983077,0.201677821775444,0.80882600935581,"BTG2;GEM",FALSE
"Cb.Lypd6","dlPFC_up","psi<0.05",1.98080855749567,0.201770630542842,0.630714268858879,"GLDC;STARD5;PLCH1",FALSE
"Cb.septin4","BLA_either","psi<0.001",2.46319883325231,0.201925251869899,0.974041806109575,"MDK;A2M",FALSE
"Cpu","MeA_either","psi<0.01",2.4756671899529,0.202050933611722,0.52742033411458,"TAC1;RASD2",FALSE
"Spc.Chat","Cortex_up","psi<0.01",1.9656087408949,0.204697042450618,0.92788571732946,"GNA14;POPDC3;AKAP12",FALSE
"Ctx.Aldh1L1","MeA_either","psi<0.05",1.53927290919703,0.205183093985845,0.486104939441718,"CTF1;GEM;HEY2;ID2;ID3;SDSL;LMCD1;SLC46A1;CCDC18",FALSE
"Cb.grp","dACC_down","psi<0.01",2.43639865190178,0.205631738063148,0.552888445348377,"UCP2;A2M",FALSE
"Epi","dACC_down","psi<0.05",1.84313783337267,0.205853180016874,0.343088633361457,"RSPH4A;SLITRK6;RAMP3;RASL11A;ENKUR",FALSE
"Cb.Lypd6","dACC_either","psi<0.001",2.45862745098039,0.20647217880929,0.903315782290645,"KIT;STARD5",FALSE
"Cb","MeA_down","psi<0.001",4.48522167487685,0.206921664827146,0.958562406599202,"ATOH7",FALSE
"Cb.grp","MeA_down","psi<0.001",4.48522167487685,0.206921664827146,0.958562406599202,"SLN",FALSE
"Ctx.pnoc","Cortex_down","psi<0.01",2.43049672699268,0.207188843102573,0.557816116045389,"NPY;CORT",FALSE
"Cb.Aldh1L1","Amygdala_up","psi<0.001",4.43263888888889,0.207959662018807,1,"MDK",FALSE
"Ctx","MeA_either","psi<0.05",1.82532495983642,0.208330688332165,0.486104939441718,"DLK2;CRHBP;FUT9;JUNB;NPAS4",FALSE
"BS.chat","Amygdala_either","psi<0.05",1.81180672512922,0.210375365606349,0.490875853081482,"CYB5R3;C3;LCP1;FBXO9;CRTAC1",FALSE
"Cb.Lypd6","BLA_either","psi<0.05",1.9308282208589,0.211762680171615,0.529098714585988,"BZW2;ZDHHC1;KCNC4",FALSE
"BF.Chat","Cortex_up","psi<0.01",2.38480392156863,0.212088163961019,0.92788571732946,"CRABP1;POPDC3",FALSE
"BF","Amygdala_down","psi<0.01",4.34184542049711,0.212436873783111,0.708522134579514,"TAC1",FALSE
"Spc.Chat","MeA_down","psi<1e-04",4.33537414965986,0.213034140902048,0.80882600935581,"CFI",FALSE
"RetC.Cones","MeA_either","psi<0.01",1.49622809863725,0.215707241179028,0.52742033411458,"AP1S2;RIMKLB;BTG2;GEM;TOM1L2;TEF;PPP1R3C;TTC8;PDE6H",FALSE
"Epi.Chat","Cortex_either","psi<1e-04",1.92593355652846,0.215886596443169,1,"GFRA1;MAP3K6;CXCL11",FALSE
"Ctx","dlPFC_up","psi<0.05",1.90957366105295,0.216244892180187,0.630714268858879,"NHSL2;MPPED1;PSD3",FALSE
"Cb.Lypd6","dlPFC_up","psi<1e-04",4.27899159663866,0.216280630495336,1,"PLCH1",FALSE
"Cb.Lypd6","Amygdala_either","psi<0.01",2.33890788136376,0.217783569871858,0.643205592446406,"STARD5;ZDHHC1",FALSE
"BF","BLA_down","psi<0.01",4.19927536231884,0.218703924875137,0.872385723043601,"TAC1",FALSE
"Cpu.Chat","BLA_down","psi<0.001",4.19927536231884,0.218703924875137,0.956829671328723,"DLL3",FALSE
"Ctx.pnoc","MeA_down","psi<0.001",4.19519420671494,0.219099978651246,0.958562406599202,"CORT",FALSE
"Cb.Neurod1","MeA_up","psi<0.01",2.32366972477064,0.219596896778491,1,"LIN7A;MYT1",FALSE
"Cb.cnp","dACC_up","psi<0.05",0.455723703925682,0.220033424758678,0.845951098931629,"NRAP;PPP1R16B;SNX33",FALSE
"Cpu.D1","Amygdala_either","psi<0.01",1.8891056422569,0.220527631695911,0.643205592446406,"CD4;ELK1;TAC1",FALSE
"Cb.Aldh1L1","dlPFC_either","psi<0.01",1.7485512723608,0.220698850358998,0.643704980213745,"ALDH1A1;KCNJ16;ELOVL2;NKAIN4;ARSK",FALSE
"Cpu.Chat","dACC_up","psi<1e-04",4.20271164021164,0.22071413832894,1,"POPDC3",FALSE
"Cb.Grm2","BLA_either","psi<0.001",4.1727868852459,0.221063881033799,0.974041806109575,"LGI2",FALSE
"Cb.Aldh1L1","Amygdala_either","psi<1e-04",4.18774703557312,0.221102263566246,0.910049581451267,"MDK",FALSE
"Spc","dACC_down","psi<0.01",1.88631368631369,0.221155378139351,0.552888445348377,"ART3;S100A8;NMU",FALSE
"Ctx.Ntsr","Cortex_either","psi<0.05",0.466473593686767,0.221800085033994,0.563362829337734,"ADCY9;GRN;NOTCH2",FALSE
"BS","Cortex_down","psi<0.05",1.73979051757758,0.222292447140339,0.778023564991187,"C1QB;C3;PLA2G4A;TAL1;CHODL",FALSE
"Spc.Chat","Amygdala_down","psi<0.01",2.30181818181818,0.222678385153561,0.708522134579514,"LCP1;CRTAC1",FALSE
"Ctx.cnp","Amygdala_up","psi<1e-04",4.0900641025641,0.222990199654206,1,"ARSG",FALSE
"Ctx.Ntsr","BLA_down","psi<0.05",1.86875,0.225737701335302,0.564344253338254,"GRN;SLCO1C1;GLT8D2",FALSE
"Spc.Chat","dlPFC_either","psi<0.05",1.57715813598167,0.225854164571094,0.608068904614483,"ANO10;ENPEP;ESD;LCP1;PLEKHA6;ANGEL1;AKAP12",FALSE
"Ctx.Aldh1L1","MeA_either","psi<0.01",1.72082127600937,0.225883564354679,0.52742033411458,"CTF1;GEM;HEY2;ID3;LMCD1",FALSE
"Cb.Grm2","Amygdala_up","psi<0.01",4.02777777777778,0.225962600326932,1,"ITGAE",FALSE
"Ctx.Ntsr","MeA_either","psi<0.01",2.28809869375907,0.226037286049106,0.52742033411458,"JUNB;SCUBE1",FALSE
"Cb.grp","BLA_either","psi<0.05",1.86139053254438,0.226756591965424,0.529098714585988,"GJD2;MDK;A2M",FALSE
